cycle, observation, reward, action, explored, explore_rate, total reward, average reward
193, 0, 1, 2, 0, 0, 188, 0.974093
194, 2, 1, 1, 0, 0, 189, 0.974227
195, 0, 0, 0, 0, 0, 189, 0.969231
196, 0, 1, 2, 0, 0, 190, 0.969388
197, 0, 2, 1, 0, 0, 192, 0.974619
198, 0, 0, 2, 0, 0, 192, 0.969697
199, 1, 0, 0, 0, 0, 192, 0.964824
200, 2, 0, 2, 0, 0, 192, 0.96
201, 2, 1, 1, 0, 0, 193, 0.960199
202, 1, 1, 2, 0, 0, 194, 0.960396
203, 2, 1, 1, 0, 0, 195, 0.960591
204, 2, 2, 0, 0, 0, 197, 0.965686
205, 1, 2, 0, 0, 0, 199, 0.970732
206, 2, 0, 2, 0, 0, 199, 0.966019
207, 2, 1, 2, 0, 0, 200, 0.966184
208, 1, 0, 0, 0, 0, 200, 0.961538
209, 2, 0, 1, 0, 0, 200, 0.956938
210, 2, 2, 0, 0, 0, 202, 0.961905
211, 0, 1, 0, 0, 0, 203, 0.962085
212, 2, 0, 2, 0, 0, 203, 0.957547
213, 2, 1, 1, 0, 0, 204, 0.957746
214, 2, 2, 0, 0, 0, 206, 0.962617
215, 2, 0, 1, 0, 0, 206, 0.95814
216, 2, 2, 0, 0, 0, 208, 0.962963
217, 1, 2, 2, 0, 0, 210, 0.967742
218, 0, 2, 0, 0, 0, 212, 0.972477
219, 0, 1, 2, 0, 0, 213, 0.972603
220, 1, 0, 2, 0, 0, 213, 0.968182
221, 2, 1, 1, 0, 0, 214, 0.968326
222, 2, 2, 1, 0, 0, 216, 0.972973
223, 2, 2, 1, 0, 0, 218, 0.977578
224, 1, 1, 2, 0, 0, 219, 0.977679
225, 1, 0, 2, 0, 0, 219, 0.973333
226, 2, 1, 0, 0, 0, 220, 0.973451
227, 2, 0, 1, 0, 0, 220, 0.969163
228, 2, 2, 0, 0, 0, 222, 0.973684
229, 0, 1, 0, 0, 0, 223, 0.973799
230, 2, 0, 1, 0, 0, 223, 0.969565
231, 2, 2, 1, 0, 0, 225, 0.974026
232, 2, 2, 1, 0, 0, 227, 0.978448
233, 2, 2, 0, 0, 0, 229, 0.982833
234, 2, 0, 1, 0, 0, 229, 0.978632
235, 2, 2, 1, 0, 0, 231, 0.982979
236, 1, 1, 1, 0, 0, 232, 0.983051
237, 1, 1, 2, 0, 0, 233, 0.983122
238, 0, 2, 0, 0, 0, 235, 0.987395
239, 0, 1, 2, 0, 0, 236, 0.987448
240, 1, 0, 2, 0, 0, 236, 0.983333
241, 1, 0, 0, 0, 0, 236, 0.979253
242, 1, 2, 2, 0, 0, 238, 0.983471
243, 1, 0, 0, 0, 0, 238, 0.979424
244, 2, 0, 1, 0, 0, 238, 0.97541
245, 2, 2, 1, 0, 0, 240, 0.979592
246, 1, 1, 1, 0, 0, 241, 0.979675
247, 1, 1, 2, 0, 0, 242, 0.979757
248, 2, 1, 0, 0, 0, 243, 0.979839
249, 0, 1, 2, 0, 0, 244, 0.97992
250, 0, 2, 0, 0, 0, 246, 0.984
251, 0, 1, 2, 0, 0, 247, 0.984064
252, 2, 1, 1, 0, 0, 248, 0.984127
253, 0, 0, 0, 0, 0, 248, 0.980237
254, 2, 0, 1, 0, 0, 248, 0.976378
255, 2, 2, 1, 0, 0, 250, 0.980392
256, 1, 1, 2, 0, 0, 251, 0.980469
257, 0, 2, 0, 0, 0, 253, 0.984436
258, 1, 2, 2, 0, 0, 255, 0.988372
259, 2, 1, 0, 0, 0, 256, 0.988417
260, 0, 1, 0, 0, 0, 257, 0.988462
261, 2, 0, 1, 0, 0, 257, 0.984674
262, 2, 2, 0, 0, 0, 259, 0.98855
263, 2, 0, 1, 0, 0, 259, 0.984791
264, 2, 2, 1, 0, 0, 261, 0.988636
265, 1, 1, 2, 0, 0, 262, 0.988679
266, 0, 2, 0, 0, 0, 264, 0.992481
267, 2, 0, 1, 0, 0, 264, 0.988764
268, 2, 2, 0, 0, 0, 266, 0.992537
269, 1, 2, 2, 0, 0, 268, 0.996283
270, 2, 1, 0, 0, 0, 269, 0.996296
271, 0, 1, 0, 0, 0, 270, 0.99631
272, 0, 1, 2, 0, 0, 271, 0.996324
273, 0, 2, 0, 0, 0, 273, 1
274, 0, 1, 2, 0, 0, 274, 1
275, 0, 2, 0, 0, 0, 276, 1.00364
276, 0, 1, 0, 0, 0, 277, 1.00362
277, 1, 2, 0, 0, 0, 279, 1.00722
278, 0, 1, 0, 0, 0, 280, 1.00719
279, 1, 2, 1, 0, 0, 282, 1.01075
280, 1, 1, 2, 0, 0, 283, 1.01071
281, 1, 0, 0, 0, 0, 283, 1.00712
282, 2, 0, 1, 0, 0, 283, 1.00355
283, 2, 2, 0, 0, 0, 285, 1.00707
284, 2, 0, 1, 0, 0, 285, 1.00352
285, 2, 2, 0, 0, 0, 287, 1.00702
286, 1, 2, 2, 0, 0, 289, 1.01049
287, 0, 2, 0, 0, 0, 291, 1.01394
288, 1, 2, 2, 0, 0, 293, 1.01736
289, 2, 1, 1, 0, 0, 294, 1.0173
290, 2, 2, 1, 0, 0, 296, 1.02069
291, 1, 1, 1, 0, 0, 297, 1.02062
292, 1, 1, 2, 0, 0, 298, 1.02055
293, 0, 2, 0, 0, 0, 300, 1.02389
294, 2, 0, 1, 0, 0, 300, 1.02041
295, 2, 2, 1, 0, 0, 302, 1.02373
296, 0, 0, 0, 0, 0, 302, 1.02027
297, 1, 2, 0, 0, 0, 304, 1.02357
298, 1, 2, 2, 0, 0, 306, 1.02685
299, 0, 2, 0, 0, 0, 308, 1.0301
300, 1, 2, 0, 0, 0, 310, 1.03333
301, 0, 1, 0, 0, 0, 311, 1.03322
302, 2, 0, 1, 0, 0, 311, 1.0298
303, 2, 2, 1, 0, 0, 313, 1.033
304, 0, 0, 0, 0, 0, 313, 1.02961
305, 0, 1, 2, 0, 0, 314, 1.02951
306, 1, 0, 0, 0, 0, 314, 1.02614
307, 0, 1, 1, 0, 0, 315, 1.02606
308, 0, 0, 0, 0, 0, 315, 1.02273
309, 0, 1, 2, 0, 0, 316, 1.02265
310, 0, 2, 0, 0, 0, 318, 1.02581
311, 1, 2, 2, 0, 0, 320, 1.02894
312, 1, 0, 0, 0, 0, 320, 1.02564
313, 2, 0, 2, 0, 0, 320, 1.02236
314, 2, 1, 2, 0, 0, 321, 1.02229
315, 2, 1, 1, 0, 0, 322, 1.02222
316, 1, 1, 2, 0, 0, 323, 1.02215
317, 1, 0, 2, 0, 0, 323, 1.01893
318, 0, 2, 0, 0, 0, 325, 1.02201
319, 1, 2, 0, 0, 0, 327, 1.02508
320, 2, 0, 1, 0, 0, 327, 1.02188
321, 2, 2, 0, 0, 0, 329, 1.02492
322, 1, 2, 2, 0, 0, 331, 1.02795
323, 2, 1, 1, 0, 0, 332, 1.02786
324, 2, 2, 0, 0, 0, 334, 1.03086
325, 0, 1, 2, 0, 0, 335, 1.03077
326, 0, 2, 0, 0, 0, 337, 1.03374
327, 1, 2, 2, 0, 0, 339, 1.0367
328, 1, 0, 0, 0, 0, 339, 1.03354
329, 1, 2, 0, 0, 0, 341, 1.03647
330, 2, 0, 1, 0, 0, 341, 1.03333
331, 2, 2, 0, 0, 0, 343, 1.03625
332, 2, 0, 1, 0, 0, 343, 1.03313
333, 2, 2, 0, 0, 0, 345, 1.03604
334, 1, 2, 2, 0, 0, 347, 1.03892
335, 0, 2, 0, 0, 0, 349, 1.04179
336, 1, 2, 2, 0, 0, 351, 1.04464
337, 1, 0, 2, 0, 0, 351, 1.04154
338, 2, 1, 1, 0, 0, 352, 1.04142
339, 2, 2, 0, 0, 0, 354, 1.04425
340, 1, 2, 2, 0, 0, 356, 1.04706
341, 2, 1, 1, 0, 0, 357, 1.04692
342, 1, 1, 2, 0, 0, 358, 1.04678
343, 0, 2, 0, 0, 0, 360, 1.04956
344, 1, 2, 0, 0, 0, 362, 1.05233
345, 0, 1, 0, 0, 0, 363, 1.05217
346, 0, 1, 2, 0, 0, 364, 1.05202
347, 1, 0, 2, 0, 0, 364, 1.04899
348, 1, 0, 2, 0, 0, 364, 1.04598
349, 1, 0, 0, 0, 0, 364, 1.04298
350, 1, 2, 0, 0, 0, 366, 1.04571
351, 1, 2, 0, 0, 0, 368, 1.04843
352, 2, 0, 1, 0, 0, 368, 1.04545
353, 2, 2, 0, 0, 0, 370, 1.04816
354, 2, 0, 1, 0, 0, 370, 1.0452
355, 2, 2, 0, 0, 0, 372, 1.04789
356, 0, 1, 2, 0, 0, 373, 1.04775
357, 2, 1, 1, 0, 0, 374, 1.04762
358, 0, 0, 0, 0, 0, 374, 1.04469
359, 0, 1, 2, 0, 0, 375, 1.04457
360, 2, 1, 1, 0, 0, 376, 1.04444
361, 1, 1, 2, 0, 0, 377, 1.04432
362, 1, 0, 0, 0, 0, 377, 1.04144
363, 2, 0, 2, 0, 0, 377, 1.03857
364, 2, 1, 1, 0, 0, 378, 1.03846
365, 1, 1, 1, 0, 0, 379, 1.03836
366, 0, 0, 0, 0, 0, 379, 1.03552
367, 1, 2, 0, 0, 0, 381, 1.03815
368, 1, 2, 2, 0, 0, 383, 1.04076
369, 1, 0, 0, 0, 0, 383, 1.03794
370, 2, 0, 1, 0, 0, 383, 1.03514
371, 2, 2, 0, 0, 0, 385, 1.03774
372, 1, 2, 0, 0, 0, 387, 1.04032
373, 2, 0, 1, 0, 0, 387, 1.03753
374, 2, 2, 0, 0, 0, 389, 1.04011
375, 2, 0, 1, 0, 0, 389, 1.03733
376, 2, 2, 0, 0, 0, 391, 1.03989
377, 2, 0, 1, 0, 0, 391, 1.03714
378, 2, 2, 1, 0, 0, 393, 1.03968
379, 1, 1, 2, 0, 0, 394, 1.03958
380, 1, 0, 2, 0, 0, 394, 1.03684
381, 1, 0, 0, 0, 0, 394, 1.03412
382, 0, 1, 0, 0, 0, 395, 1.03403
383, 2, 0, 1, 0, 0, 395, 1.03133
384, 2, 2, 0, 0, 0, 397, 1.03385
385, 1, 2, 2, 0, 0, 399, 1.03636
386, 1, 0, 0, 0, 0, 399, 1.03368
387, 1, 2, 0, 0, 0, 401, 1.03618
388, 2, 0, 1, 0, 0, 401, 1.03351
389, 2, 2, 2, 0, 0, 403, 1.03599
390, 2, 1, 0, 0, 0, 404, 1.0359
391, 2, 0, 2, 0, 0, 404, 1.03325
392, 2, 1, 2, 0, 0, 405, 1.03316
393, 1, 0, 0, 0, 0, 405, 1.03053
394, 2, 0, 1, 0, 0, 405, 1.02792
395, 2, 2, 0, 0, 0, 407, 1.03038
396, 1, 2, 2, 0, 0, 409, 1.03283
397, 2, 1, 2, 0, 0, 410, 1.03275
398, 1, 0, 0, 0, 0, 410, 1.03015
399, 0, 1, 0, 0, 0, 411, 1.03008
400, 2, 0, 1, 0, 0, 411, 1.0275
401, 2, 2, 0, 0, 0, 413, 1.02993
402, 1, 2, 0, 0, 0, 415, 1.03234
403, 2, 0, 1, 0, 0, 415, 1.02978
404, 2, 2, 1, 0, 0, 417, 1.03218
405, 0, 0, 2, 0, 0, 417, 1.02963
406, 0, 2, 0, 0, 0, 419, 1.03202
407, 2, 0, 1, 0, 0, 419, 1.02948
408, 2, 2, 0, 0, 0, 421, 1.03186
409, 1, 2, 2, 0, 0, 423, 1.03423
410, 2, 1, 1, 0, 0, 424, 1.03415
411, 2, 2, 0, 0, 0, 426, 1.0365
412, 0, 1, 0, 0, 0, 427, 1.03641
413, 2, 0, 1, 0, 0, 427, 1.0339
414, 2, 2, 0, 0, 0, 429, 1.03623
415, 1, 2, 2, 0, 0, 431, 1.03855
416, 2, 1, 1, 0, 0, 432, 1.03846
417, 0, 0, 0, 0, 0, 432, 1.03597
418, 2, 0, 1, 0, 0, 432, 1.03349
419, 2, 2, 0, 0, 0, 434, 1.0358
420, 0, 1, 2, 0, 0, 435, 1.03571
421, 0, 2, 0, 0, 0, 437, 1.038
422, 0, 1, 0, 0, 0, 438, 1.03791
423, 2, 0, 1, 0, 0, 438, 1.03546
424, 2, 2, 0, 0, 0, 440, 1.03774
425, 2, 0, 1, 0, 0, 440, 1.03529
426, 2, 2, 0, 0, 0, 442, 1.03756
427, 2, 0, 1, 0, 0, 442, 1.03513
428, 2, 2, 0, 0, 0, 444, 1.03738
429, 2, 0, 1, 0, 0, 444, 1.03497
430, 2, 2, 1, 0, 0, 446, 1.03721
431, 1, 1, 1, 0, 0, 447, 1.03712
432, 2, 2, 1, 0, 0, 449, 1.03935
433, 2, 2, 1, 0, 0, 451, 1.04157
434, 0, 0, 0, 0, 0, 451, 1.03917
435, 0, 1, 2, 0, 0, 452, 1.03908
436, 1, 0, 0, 0, 0, 452, 1.0367
437, 0, 1, 2, 0, 0, 453, 1.03661
438, 2, 1, 0, 0, 0, 454, 1.03653
439, 1, 2, 0, 0, 0, 456, 1.03872
440, 1, 2, 0, 0, 0, 458, 1.04091
441, 0, 1, 0, 0, 0, 459, 1.04082
442, 0, 1, 2, 0, 0, 460, 1.04072
443, 0, 2, 0, 0, 0, 462, 1.04289
444, 2, 0, 1, 0, 0, 462, 1.04054
445, 2, 2, 0, 0, 0, 464, 1.0427
446, 1, 2, 2, 0, 0, 466, 1.04484
447, 1, 0, 0, 0, 0, 466, 1.04251
448, 0, 1, 2, 0, 0, 467, 1.04241
449, 2, 1, 0, 0, 0, 468, 1.04232
450, 2, 0, 1, 0, 0, 468, 1.04
451, 2, 2, 0, 0, 0, 470, 1.04213
452, 2, 0, 1, 0, 0, 470, 1.03982
453, 2, 2, 0, 0, 0, 472, 1.04194
454, 1, 2, 0, 0, 0, 474, 1.04405
455, 2, 0, 1, 0, 0, 474, 1.04176
456, 2, 2, 1, 0, 0, 476, 1.04386
457, 2, 2, 0, 0, 0, 478, 1.04595
458, 2, 0, 1, 0, 0, 478, 1.04367
459, 2, 2, 1, 0, 0, 480, 1.04575
460, 0, 0, 0, 0, 0, 480, 1.04348
461, 2, 0, 2, 0, 0, 480, 1.04121
462, 2, 1, 1, 0, 0, 481, 1.04113
463, 1, 1, 2, 0, 0, 482, 1.04104
464, 2, 1, 2, 0, 0, 483, 1.04095
465, 1, 0, 0, 0, 0, 483, 1.03871
466, 1, 2, 1, 0, 0, 485, 1.04077
467, 1, 1, 0, 0, 0, 486, 1.04069
468, 1, 2, 0, 0, 0, 488, 1.04274
469, 1, 2, 2, 0, 0, 490, 1.04478
470, 2, 1, 1, 0, 0, 491, 1.04468
471, 2, 2, 1, 0, 0, 493, 1.04671
472, 0, 0, 0, 0, 0, 493, 1.04449
473, 1, 2, 0, 0, 0, 495, 1.04651
474, 2, 0, 1, 0, 0, 495, 1.0443
475, 2, 2, 0, 0, 0, 497, 1.04632
476, 0, 1, 2, 0, 0, 498, 1.04622
477, 0, 2, 0, 0, 0, 500, 1.04822
478, 0, 1, 0, 0, 0, 501, 1.04812
479, 1, 2, 0, 0, 0, 503, 1.0501
480, 1, 2, 2, 0, 0, 505, 1.05208
481, 2, 1, 1, 0, 0, 506, 1.05198
482, 0, 0, 2, 0, 0, 506, 1.04979
483, 2, 1, 1, 0, 0, 507, 1.04969
484, 1, 1, 2, 0, 0, 508, 1.04959
485, 1, 0, 0, 0, 0, 508, 1.04742
486, 2, 0, 2, 0, 0, 508, 1.04527
487, 2, 1, 1, 0, 0, 509, 1.04517
488, 1, 1, 0, 0, 0, 510, 1.04508
489, 2, 0, 2, 0, 0, 510, 1.04294
490, 2, 1, 0, 0, 0, 511, 1.04286
491, 1, 2, 0, 0, 0, 513, 1.04481
492, 2, 0, 1, 0, 0, 513, 1.04268
493, 2, 2, 1, 0, 0, 515, 1.04462
494, 0, 0, 2, 0, 0, 515, 1.04251
495, 0, 2, 0, 0, 0, 517, 1.04444
496, 1, 2, 2, 0, 0, 519, 1.04637
497, 0, 2, 0, 0, 0, 521, 1.04829
498, 1, 2, 2, 0, 0, 523, 1.0502
499, 2, 1, 0, 0, 0, 524, 1.0501
500, 0, 1, 2, 0, 0, 525, 1.05
501, 1, 0, 2, 0, 0, 525, 1.0479
502, 2, 1, 0, 0, 0, 526, 1.04781
503, 2, 0, 1, 0, 0, 526, 1.04573
504, 2, 2, 0, 0, 0, 528, 1.04762
505, 0, 1, 2, 0, 0, 529, 1.04752
506, 2, 1, 2, 0, 0, 530, 1.04743
507, 2, 1, 0, 0, 0, 531, 1.04734
508, 0, 1, 2, 0, 0, 532, 1.04724
509, 1, 0, 2, 0, 0, 532, 1.04519
510, 0, 2, 0, 0, 0, 534, 1.04706
511, 1, 2, 2, 0, 0, 536, 1.04892
512, 1, 0, 0, 0, 0, 536, 1.04688
513, 1, 2, 1, 0, 0, 538, 1.04873
514, 2, 2, 0, 0, 0, 540, 1.05058
515, 1, 2, 2, 0, 0, 542, 1.05243
516, 0, 2, 0, 0, 0, 544, 1.05426
517, 1, 2, 2, 0, 0, 546, 1.05609
518, 0, 2, 0, 0, 0, 548, 1.05792
519, 1, 2, 2, 0, 0, 550, 1.05973
520, 0, 2, 0, 0, 0, 552, 1.06154
521, 2, 0, 1, 0, 0, 552, 1.0595
522, 2, 2, 1, 0, 0, 554, 1.0613
523, 0, 0, 0, 0, 0, 554, 1.05927
524, 0, 1, 0, 0, 0, 555, 1.05916
525, 2, 0, 1, 0, 0, 555, 1.05714
526, 2, 2, 0, 0, 0, 557, 1.05894
527, 0, 1, 2, 0, 0, 558, 1.05882
528, 2, 1, 0, 0, 0, 559, 1.05871
529, 2, 0, 1, 0, 0, 559, 1.05671
530, 2, 2, 0, 0, 0, 561, 1.05849
531, 1, 2, 2, 0, 0, 563, 1.06026
532, 0, 2, 0, 0, 0, 565, 1.06203
533, 1, 2, 0, 0, 0, 567, 1.06379
534, 2, 0, 1, 0, 0, 567, 1.0618
535, 2, 2, 1, 0, 0, 569, 1.06355
536, 1, 1, 0, 0, 0, 570, 1.06343
537, 2, 0, 2, 0, 0, 570, 1.06145
