cycle, observation, reward, action, explored, explore_rate, total reward, average reward
182, 0, 1, 0, 1, 0.166872, 110, 0.604396
183, 0, 1, 0, 0, 0.166705, 111, 0.606557
184, 0, 1, 0, 1, 0.166538, 112, 0.608696
185, 0, 1, 0, 1, 0.166372, 113, 0.610811
186, 0, 1, 0, 0, 0.166205, 114, 0.612903
187, 0, 1, 0, 0, 0.166039, 115, 0.614973
188, 0, 1, 0, 1, 0.165873, 116, 0.617021
189, 1, 0, 0, 0, 0.165707, 116, 0.613757
190, 0, 1, 0, 0, 0.165542, 117, 0.615789
191, 0, 1, 0, 0, 0.165376, 118, 0.617801
192, 1, 0, 0, 0, 0.165211, 118, 0.614583
193, 0, 1, 0, 0, 0.165046, 119, 0.61658
194, 1, 0, 1, 0, 0.16488, 119, 0.613402
195, 0, 0, 0, 0, 0.164716, 119, 0.610256
196, 1, 0, 0, 1, 0.164551, 119, 0.607143
197, 0, 1, 0, 0, 0.164386, 120, 0.609137
198, 1, 0, 0, 0, 0.164222, 120, 0.606061
199, 0, 1, 0, 0, 0.164058, 121, 0.60804
200, 0, 1, 0, 0, 0.163894, 122, 0.61
201, 0, 1, 0, 0, 0.16373, 123, 0.61194
202, 0, 1, 0, 0, 0.163566, 124, 0.613861
203, 0, 1, 1, 1, 0.163402, 125, 0.615764
204, 0, 0, 0, 0, 0.163239, 125, 0.612745
205, 0, 1, 1, 0, 0.163076, 126, 0.614634
206, 0, 0, 0, 0, 0.162913, 126, 0.61165
207, 0, 1, 1, 1, 0.16275, 127, 0.613527
208, 0, 0, 0, 1, 0.162587, 127, 0.610577
209, 0, 1, 0, 0, 0.162425, 128, 0.61244
210, 0, 1, 1, 1, 0.162262, 129, 0.614286
211, 0, 0, 0, 0, 0.1621, 129, 0.611374
212, 0, 1, 0, 0, 0.161938, 130, 0.613208
213, 1, 0, 0, 0, 0.161776, 130, 0.610329
214, 1, 0, 1, 0, 0.161614, 130, 0.607477
215, 0, 0, 0, 0, 0.161452, 130, 0.604651
216, 0, 1, 0, 1, 0.161291, 131, 0.606481
217, 1, 0, 0, 1, 0.16113, 131, 0.603687
218, 0, 1, 0, 0, 0.160969, 132, 0.605505
219, 0, 1, 0, 0, 0.160808, 133, 0.607306
220, 0, 1, 0, 0, 0.160647, 134, 0.609091
221, 1, 0, 0, 0, 0.160486, 134, 0.606335
222, 0, 1, 0, 1, 0.160326, 135, 0.608108
223, 0, 1, 0, 0, 0.160165, 136, 0.609865
224, 0, 1, 0, 0, 0.160005, 137, 0.611607
225, 0, 1, 0, 0, 0.159845, 138, 0.613333
226, 0, 1, 0, 0, 0.159685, 139, 0.615044
227, 0, 1, 1, 1, 0.159526, 140, 0.61674
228, 0, 0, 0, 0, 0.159366, 140, 0.614035
229, 0, 1, 0, 0, 0.159207, 141, 0.615721
230, 1, 0, 0, 0, 0.159047, 141, 0.613043
231, 0, 1, 0, 0, 0.158888, 142, 0.614719
232, 0, 1, 0, 0, 0.15873, 143, 0.616379
233, 1, 0, 0, 0, 0.158571, 143, 0.613734
234, 1, 0, 1, 0, 0.158412, 143, 0.611111
235, 0, 0, 0, 0, 0.158254, 143, 0.608511
236, 1, 0, 0, 0, 0.158096, 143, 0.605932
237, 0, 1, 0, 0, 0.157937, 144, 0.607595
238, 0, 1, 1, 1, 0.15778, 145, 0.609244
239, 0, 0, 0, 0, 0.157622, 145, 0.606695
240, 0, 1, 0, 0, 0.157464, 146, 0.608333
241, 0, 1, 0, 0, 0.157307, 147, 0.609959
242, 0, 1, 0, 0, 0.157149, 148, 0.61157
243, 0, 1, 0, 0, 0.156992, 149, 0.613169
244, 1, 0, 0, 0, 0.156835, 149, 0.610656
245, 1, 0, 0, 0, 0.156678, 149, 0.608163
246, 0, 1, 0, 0, 0.156522, 150, 0.609756
247, 0, 1, 0, 0, 0.156365, 151, 0.611336
248, 1, 0, 0, 1, 0.156209, 151, 0.608871
249, 0, 1, 0, 0, 0.156053, 152, 0.610442
250, 0, 1, 0, 0, 0.155897, 153, 0.612
251, 0, 1, 0, 0, 0.155741, 154, 0.613546
252, 0, 1, 0, 0, 0.155585, 155, 0.615079
253, 0, 1, 0, 0, 0.155429, 156, 0.616601
254, 0, 1, 0, 0, 0.155274, 157, 0.61811
255, 1, 0, 0, 0, 0.155119, 157, 0.615686
256, 0, 1, 0, 0, 0.154964, 158, 0.617188
257, 0, 1, 0, 0, 0.154809, 159, 0.618677
258, 0, 1, 0, 0, 0.154654, 160, 0.620155
259, 1, 0, 0, 1, 0.154499, 160, 0.617761
260, 0, 1, 0, 0, 0.154345, 161, 0.619231
261, 0, 1, 0, 0, 0.15419, 162, 0.62069
262, 0, 1, 0, 0, 0.154036, 163, 0.622137
263, 0, 1, 1, 1, 0.153882, 164, 0.623574
264, 0, 0, 0, 0, 0.153728, 164, 0.621212
265, 0, 1, 0, 0, 0.153574, 165, 0.622642
266, 0, 1, 1, 1, 0.153421, 166, 0.62406
267, 1, 1, 0, 0, 0.153267, 167, 0.625468
268, 1, 0, 0, 0, 0.153114, 167, 0.623134
269, 1, 0, 1, 1, 0.152961, 167, 0.620818
270, 0, 0, 0, 0, 0.152808, 167, 0.618519
271, 0, 1, 0, 1, 0.152655, 168, 0.619926
272, 0, 1, 0, 0, 0.152503, 169, 0.621324
273, 1, 0, 1, 1, 0.15235, 169, 0.619048
274, 0, 0, 0, 0, 0.152198, 169, 0.616788
275, 0, 1, 0, 0, 0.152046, 170, 0.618182
276, 0, 1, 0, 0, 0.151894, 171, 0.619565
277, 0, 1, 0, 0, 0.151742, 172, 0.620939
278, 0, 1, 0, 0, 0.15159, 173, 0.622302
279, 0, 1, 0, 0, 0.151438, 174, 0.623656
280, 0, 1, 0, 1, 0.151287, 175, 0.625
281, 0, 1, 0, 0, 0.151136, 176, 0.626335
282, 0, 1, 0, 0, 0.150984, 177, 0.62766
283, 0, 1, 0, 0, 0.150833, 178, 0.628975
284, 0, 1, 0, 0, 0.150683, 179, 0.630282
285, 0, 1, 0, 0, 0.150532, 180, 0.631579
286, 1, 0, 0, 0, 0.150381, 180, 0.629371
287, 0, 1, 0, 0, 0.150231, 181, 0.630662
288, 0, 1, 0, 0, 0.150081, 182, 0.631944
289, 0, 1, 0, 0, 0.149931, 183, 0.633218
290, 0, 1, 0, 0, 0.149781, 184, 0.634483
291, 1, 0, 0, 0, 0.149631, 184, 0.632302
292, 0, 1, 0, 0, 0.149481, 185, 0.633562
293, 0, 1, 0, 0, 0.149332, 186, 0.634812
294, 0, 1, 0, 1, 0.149183, 187, 0.636054
295, 1, 0, 0, 0, 0.149033, 187, 0.633898
296, 0, 1, 0, 0, 0.148884, 188, 0.635135
297, 0, 1, 0, 0, 0.148735, 189, 0.636364
298, 1, 0, 0, 0, 0.148587, 189, 0.634228
299, 0, 1, 1, 1, 0.148438, 190, 0.635452
300, 1, 1, 0, 0, 0.14829, 191, 0.636667
301, 0, 1, 1, 1, 0.148141, 192, 0.637874
302, 1, 1, 0, 0, 0.147993, 193, 0.639073
303, 0, 1, 1, 1, 0.147845, 194, 0.640264
304, 0, 0, 0, 0, 0.147697, 194, 0.638158
305, 0, 1, 0, 0, 0.14755, 195, 0.639344
306, 0, 1, 0, 0, 0.147402, 196, 0.640523
307, 0, 1, 0, 0, 0.147255, 197, 0.641694
308, 0, 1, 0, 0, 0.147108, 198, 0.642857
309, 0, 1, 0, 0, 0.14696, 199, 0.644013
310, 0, 1, 0, 0, 0.146813, 200, 0.645161
311, 0, 1, 1, 1, 0.146667, 201, 0.646302
312, 0, 0, 0, 0, 0.14652, 201, 0.644231
313, 1, 0, 0, 1, 0.146373, 201, 0.642173
314, 0, 1, 0, 0, 0.146227, 202, 0.643312
315, 0, 1, 0, 0, 0.146081, 203, 0.644444
316, 0, 1, 0, 0, 0.145935, 204, 0.64557
317, 0, 1, 0, 1, 0.145789, 205, 0.646688
318, 0, 1, 0, 0, 0.145643, 206, 0.647799
319, 1, 0, 0, 0, 0.145497, 206, 0.645768
320, 0, 1, 0, 0, 0.145352, 207, 0.646875
321, 0, 1, 0, 0, 0.145207, 208, 0.647975
322, 0, 1, 1, 1, 0.145061, 209, 0.649068
323, 0, 0, 0, 0, 0.144916, 209, 0.647059
324, 0, 1, 0, 0, 0.144771, 210, 0.648148
325, 0, 1, 0, 0, 0.144627, 211, 0.649231
326, 0, 1, 0, 0, 0.144482, 212, 0.650307
327, 1, 0, 0, 0, 0.144337, 212, 0.648318
328, 0, 1, 0, 0, 0.144193, 213, 0.64939
329, 0, 1, 0, 0, 0.144049, 214, 0.650456
330, 0, 1, 0, 0, 0.143905, 215, 0.651515
331, 0, 1, 0, 0, 0.143761, 216, 0.652568
332, 1, 0, 1, 1, 0.143617, 216, 0.650602
333, 0, 0, 0, 0, 0.143474, 216, 0.648649
334, 0, 1, 0, 0, 0.14333, 217, 0.649701
335, 0, 1, 0, 1, 0.143187, 218, 0.650746
336, 0, 1, 1, 1, 0.143044, 219, 0.651786
337, 0, 0, 0, 0, 0.142901, 219, 0.649852
338, 0, 1, 0, 0, 0.142758, 220, 0.650888
339, 0, 1, 0, 0, 0.142615, 221, 0.651917
340, 0, 1, 0, 1, 0.142472, 222, 0.652941
341, 0, 1, 0, 0, 0.14233, 223, 0.653959
342, 0, 1, 0, 0, 0.142188, 224, 0.654971
343, 0, 1, 0, 0, 0.142045, 225, 0.655977
344, 0, 1, 0, 0, 0.141903, 226, 0.656977
345, 0, 1, 0, 1, 0.141761, 227, 0.657971
346, 0, 1, 0, 0, 0.14162, 228, 0.65896
347, 0, 1, 0, 0, 0.141478, 229, 0.659942
348, 0, 1, 1, 1, 0.141337, 230, 0.66092
349, 0, 0, 0, 0, 0.141195, 230, 0.659026
350, 0, 1, 1, 1, 0.141054, 231, 0.66
351, 1, 1, 0, 0, 0.140913, 232, 0.660969
352, 0, 1, 0, 0, 0.140772, 233, 0.661932
353, 0, 1, 0, 1, 0.140631, 234, 0.66289
354, 0, 1, 0, 0, 0.140491, 235, 0.663842
355, 0, 1, 0, 0, 0.14035, 236, 0.664789
356, 0, 1, 0, 0, 0.14021, 237, 0.66573
357, 0, 1, 0, 0, 0.14007, 238, 0.666667
358, 1, 0, 0, 0, 0.13993, 238, 0.664804
359, 0, 1, 0, 1, 0.13979, 239, 0.665738
360, 0, 1, 0, 0, 0.13965, 240, 0.666667
361, 1, 0, 0, 0, 0.13951, 240, 0.66482
362, 1, 0, 0, 0, 0.139371, 240, 0.662983
363, 0, 1, 0, 0, 0.139231, 241, 0.663912
364, 0, 1, 0, 0, 0.139092, 242, 0.664835
365, 0, 1, 0, 0, 0.138953, 243, 0.665753
366, 0, 1, 0, 0, 0.138814, 244, 0.666667
367, 0, 1, 0, 1, 0.138675, 245, 0.667575
368, 0, 1, 0, 0, 0.138536, 246, 0.668478
369, 0, 1, 0, 1, 0.138398, 247, 0.669377
370, 0, 1, 0, 0, 0.13826, 248, 0.67027
371, 0, 1, 0, 0, 0.138121, 249, 0.671159
372, 0, 1, 0, 0, 0.137983, 250, 0.672043
373, 0, 1, 0, 0, 0.137845, 251, 0.672922
374, 0, 1, 0, 0, 0.137707, 252, 0.673797
375, 1, 0, 0, 0, 0.13757, 252, 0.672
376, 0, 1, 0, 0, 0.137432, 253, 0.672872
377, 0, 1, 0, 0, 0.137295, 254, 0.67374
378, 0, 1, 0, 0, 0.137157, 255, 0.674603
379, 0, 1, 0, 0, 0.13702, 256, 0.675462
380, 1, 0, 0, 1, 0.136883, 256, 0.673684
381, 0, 1, 0, 0, 0.136746, 257, 0.674541
382, 0, 1, 0, 0, 0.13661, 258, 0.675393
383, 1, 0, 0, 0, 0.136473, 258, 0.673629
384, 0, 1, 0, 0, 0.136336, 259, 0.674479
385, 0, 1, 0, 0, 0.1362, 260, 0.675325
386, 0, 1, 0, 0, 0.136064, 261, 0.676166
387, 0, 1, 0, 1, 0.135928, 262, 0.677003
388, 0, 1, 0, 1, 0.135792, 263, 0.677835
389, 0, 1, 0, 0, 0.135656, 264, 0.678663
390, 0, 1, 1, 1, 0.13552, 265, 0.679487
391, 0, 0, 0, 0, 0.135385, 265, 0.677749
392, 0, 1, 0, 0, 0.13525, 266, 0.678571
393, 0, 1, 0, 0, 0.135114, 267, 0.679389
394, 0, 1, 0, 0, 0.134979, 268, 0.680203
395, 0, 1, 0, 0, 0.134844, 269, 0.681013
396, 0, 1, 0, 1, 0.134709, 270, 0.681818
397, 0, 1, 0, 0, 0.134575, 271, 0.68262
398, 0, 1, 0, 0, 0.13444, 272, 0.683417
399, 1, 0, 0, 0, 0.134306, 272, 0.681704
400, 0, 1, 0, 0, 0.134171, 273, 0.6825
401, 0, 1, 0, 0, 0.134037, 274, 0.683292
402, 0, 1, 0, 0, 0.133903, 275, 0.68408
403, 0, 1, 0, 0, 0.133769, 276, 0.684864
404, 0, 1, 0, 0, 0.133635, 277, 0.685644
405, 0, 1, 0, 0, 0.133502, 278, 0.68642
406, 1, 0, 0, 0, 0.133368, 278, 0.684729
407, 0, 1, 1, 1, 0.133235, 279, 0.685504
408, 0, 0, 0, 0, 0.133102, 279, 0.683824
409, 0, 1, 0, 0, 0.132969, 280, 0.684597
410, 0, 1, 0, 0, 0.132836, 281, 0.685366
411, 1, 0, 0, 0, 0.132703, 281, 0.683698
412, 1, 0, 0, 0, 0.13257, 281, 0.682039
413, 0, 1, 0, 0, 0.132438, 282, 0.682809
414, 0, 1, 0, 1, 0.132305, 283, 0.683575
415, 1, 0, 0, 0, 0.132173, 283, 0.681928
416, 0, 1, 0, 1, 0.132041, 284, 0.682692
417, 0, 1, 0, 0, 0.131909, 285, 0.683453
418, 0, 1, 1, 1, 0.131777, 286, 0.684211
419, 1, 1, 0, 0, 0.131645, 287, 0.684964
420, 0, 1, 0, 0, 0.131513, 288, 0.685714
421, 0, 1, 0, 0, 0.131382, 289, 0.686461
422, 0, 1, 0, 0, 0.13125, 290, 0.687204
423, 1, 0, 0, 0, 0.131119, 290, 0.685579
424, 0, 1, 0, 0, 0.130988, 291, 0.686321
425, 0, 1, 0, 0, 0.130857, 292, 0.687059
426, 0, 1, 0, 0, 0.130726, 293, 0.687793
427, 1, 0, 0, 0, 0.130595, 293, 0.686183
428, 1, 0, 0, 0, 0.130465, 293, 0.684579
429, 0, 1, 0, 0, 0.130334, 294, 0.685315
430, 0, 1, 0, 0, 0.130204, 295, 0.686047
431, 0, 1, 0, 0, 0.130074, 296, 0.686775
432, 0, 1, 0, 0, 0.129944, 297, 0.6875
433, 0, 1, 0, 1, 0.129814, 298, 0.688222
434, 0, 1, 0, 0, 0.129684, 299, 0.68894
435, 1, 0, 0, 0, 0.129554, 299, 0.687356
436, 0, 1, 0, 0, 0.129425, 300, 0.688073
437, 1, 0, 0, 0, 0.129295, 300, 0.686499
438, 1, 0, 0, 0, 0.129166, 300, 0.684932
439, 1, 0, 0, 0, 0.129037, 300, 0.683371
440, 0, 1, 0, 0, 0.128908, 301, 0.684091
441, 0, 1, 0, 0, 0.128779, 302, 0.684807
442, 1, 0, 0, 0, 0.12865, 302, 0.683258
443, 0, 1, 0, 0, 0.128522, 303, 0.683973
444, 1, 0, 0, 0, 0.128393, 303, 0.682432
445, 0, 1, 0, 0, 0.128265, 304, 0.683146
446, 1, 0, 0, 0, 0.128136, 304, 0.681614
447, 0, 1, 0, 0, 0.128008, 305, 0.682327
448, 0, 1, 0, 0, 0.12788, 306, 0.683036
449, 0, 1, 0, 0, 0.127752, 307, 0.683742
450, 0, 1, 0, 0, 0.127625, 308, 0.684444
451, 0, 1, 0, 0, 0.127497, 309, 0.685144
452, 0, 1, 0, 0, 0.127369, 310, 0.685841
453, 0, 1, 0, 0, 0.127242, 311, 0.686534
454, 1, 0, 0, 0, 0.127115, 311, 0.685022
455, 1, 0, 0, 0, 0.126988, 311, 0.683516
456, 0, 1, 0, 0, 0.126861, 312, 0.684211
457, 0, 1, 0, 0, 0.126734, 313, 0.684902
458, 0, 1, 0, 0, 0.126607, 314, 0.68559
459, 1, 0, 1, 1, 0.126481, 314, 0.684096
460, 0, 0, 0, 0, 0.126354, 314, 0.682609
461, 0, 1, 0, 0, 0.126228, 315, 0.683297
462, 0, 1, 0, 0, 0.126101, 316, 0.683983
463, 1, 0, 1, 1, 0.125975, 316, 0.682505
464, 1, 1, 0, 0, 0.125849, 317, 0.68319
465, 1, 0, 0, 0, 0.125724, 317, 0.68172
466, 0, 1, 1, 0, 0.125598, 318, 0.682403
467, 0, 0, 1, 1, 0.125472, 318, 0.680942
468, 0, 0, 0, 0, 0.125347, 318, 0.679487
469, 0, 1, 0, 0, 0.125221, 319, 0.680171
470, 1, 0, 0, 0, 0.125096, 319, 0.678723
471, 1, 0, 1, 0, 0.124971, 319, 0.677282
472, 0, 0, 1, 1, 0.124846, 319, 0.675847
473, 0, 0, 1, 0, 0.124721, 319, 0.674419
474, 0, 0, 0, 0, 0.124597, 319, 0.672996
475, 0, 1, 0, 0, 0.124472, 320, 0.673684
476, 0, 1, 0, 0, 0.124347, 321, 0.67437
477, 0, 1, 0, 0, 0.124223, 322, 0.675052
478, 0, 1, 0, 0, 0.124099, 323, 0.675732
479, 0, 1, 0, 0, 0.123975, 324, 0.676409
480, 0, 1, 0, 0, 0.123851, 325, 0.677083
481, 0, 1, 0, 0, 0.123727, 326, 0.677755
482, 0, 1, 0, 0, 0.123603, 327, 0.678423
