cycle, observation, reward, action, explored, explore_rate, total reward, average reward
219, 0, 2, 1, 1, 0.795997, 236, 1.07763
220, 1, 1, 0, 1, 0.795201, 237, 1.07727
221, 0, 1, 2, 1, 0.794406, 238, 1.07692
222, 1, 0, 2, 1, 0.793612, 238, 1.07207
223, 1, 0, 0, 1, 0.792818, 238, 1.06726
224, 1, 2, 0, 0, 0.792025, 240, 1.07143
225, 0, 1, 1, 1, 0.791233, 241, 1.07111
226, 2, 2, 2, 1, 0.790442, 243, 1.07522
227, 0, 2, 0, 0, 0.789652, 245, 1.0793
228, 2, 0, 2, 1, 0.788862, 245, 1.07456
229, 2, 1, 0, 1, 0.788073, 246, 1.07424
230, 1, 2, 1, 1, 0.787285, 248, 1.07826
231, 0, 0, 0, 1, 0.786498, 248, 1.07359
232, 1, 2, 1, 1, 0.785711, 250, 1.07759
233, 2, 2, 1, 1, 0.784926, 252, 1.08155
234, 1, 1, 1, 1, 0.784141, 253, 1.0812
235, 1, 1, 0, 1, 0.783356, 254, 1.08085
236, 0, 1, 2, 1, 0.782573, 255, 1.08051
237, 2, 1, 0, 1, 0.781791, 256, 1.08017
238, 0, 1, 0, 0, 0.781009, 257, 1.07983
239, 0, 1, 0, 1, 0.780228, 258, 1.0795
240, 2, 0, 2, 1, 0.779448, 258, 1.075
241, 2, 1, 1, 1, 0.778668, 259, 1.07469
242, 2, 2, 0, 0, 0.777889, 261, 1.07851
243, 1, 2, 0, 1, 0.777112, 263, 1.0823
244, 1, 2, 0, 0, 0.776334, 265, 1.08607
245, 2, 0, 2, 1, 0.775558, 265, 1.08163
246, 2, 1, 1, 1, 0.774783, 266, 1.0813
247, 2, 2, 1, 1, 0.774008, 268, 1.08502
248, 2, 2, 1, 0, 0.773234, 270, 1.08871
249, 1, 1, 0, 0, 0.77246, 271, 1.08835
250, 0, 1, 0, 1, 0.771688, 272, 1.088
251, 2, 0, 1, 0, 0.770916, 272, 1.08367
252, 2, 2, 1, 1, 0.770145, 274, 1.0873
253, 1, 1, 0, 1, 0.769375, 275, 1.08696
254, 2, 0, 1, 1, 0.768606, 275, 1.08268
255, 2, 2, 2, 1, 0.767837, 277, 1.08627
256, 2, 1, 0, 1, 0.767069, 278, 1.08594
257, 2, 0, 1, 0, 0.766302, 278, 1.08171
258, 2, 2, 1, 1, 0.765536, 280, 1.08527
259, 2, 2, 0, 1, 0.764771, 282, 1.0888
260, 1, 2, 1, 1, 0.764006, 284, 1.09231
261, 2, 2, 2, 1, 0.763242, 286, 1.09579
262, 2, 1, 1, 1, 0.762479, 287, 1.09542
263, 0, 0, 2, 1, 0.761716, 287, 1.09125
264, 0, 2, 0, 0, 0.760954, 289, 1.0947
265, 0, 1, 2, 0, 0.760193, 290, 1.09434
266, 1, 0, 0, 0, 0.759433, 290, 1.09023
267, 2, 0, 1, 0, 0.758674, 290, 1.08614
268, 2, 2, 0, 1, 0.757915, 292, 1.08955
269, 0, 1, 0, 1, 0.757157, 293, 1.08922
270, 1, 2, 0, 1, 0.7564, 295, 1.09259
271, 2, 0, 2, 0, 0.755644, 295, 1.08856
272, 2, 1, 1, 1, 0.754888, 296, 1.08824
273, 2, 2, 0, 1, 0.754133, 298, 1.09158
274, 2, 0, 0, 1, 0.753379, 298, 1.08759
275, 2, 0, 2, 1, 0.752626, 298, 1.08364
276, 2, 1, 2, 1, 0.751873, 299, 1.08333
277, 1, 0, 0, 1, 0.751121, 299, 1.07942
278, 2, 0, 1, 0, 0.75037, 299, 1.07554
279, 2, 2, 1, 1, 0.74962, 301, 1.07885
280, 1, 1, 2, 1, 0.74887, 302, 1.07857
281, 1, 0, 2, 1, 0.748121, 302, 1.07473
282, 1, 0, 0, 1, 0.747373, 302, 1.07092
283, 2, 0, 1, 1, 0.746626, 302, 1.06714
284, 2, 2, 2, 1, 0.745879, 304, 1.07042
285, 0, 2, 2, 1, 0.745133, 306, 1.07368
286, 1, 0, 0, 0, 0.744388, 306, 1.06993
287, 1, 2, 0, 0, 0.743644, 308, 1.07317
288, 1, 2, 0, 0, 0.7429, 310, 1.07639
289, 0, 1, 0, 0, 0.742157, 311, 1.07612
290, 2, 0, 2, 1, 0.741415, 311, 1.07241
291, 2, 1, 2, 1, 0.740673, 312, 1.07216
292, 2, 1, 1, 1, 0.739933, 313, 1.07192
293, 1, 1, 1, 1, 0.739193, 314, 1.07167
294, 2, 2, 0, 1, 0.738454, 316, 1.07483
295, 1, 2, 1, 1, 0.737715, 318, 1.07797
296, 2, 2, 0, 1, 0.736977, 320, 1.08108
297, 1, 2, 1, 1, 0.736241, 322, 1.08418
298, 1, 1, 1, 1, 0.735504, 323, 1.08389
299, 2, 2, 1, 1, 0.734769, 325, 1.08696
300, 2, 2, 0, 0, 0.734034, 327, 1.09
301, 2, 0, 0, 1, 0.7333, 327, 1.08638
302, 2, 0, 0, 1, 0.732567, 327, 1.08278
303, 2, 0, 1, 0, 0.731834, 327, 1.07921
304, 2, 2, 2, 1, 0.731102, 329, 1.08224
305, 1, 0, 1, 1, 0.730371, 329, 1.07869
306, 0, 0, 1, 1, 0.729641, 329, 1.07516
307, 2, 2, 1, 1, 0.728911, 331, 1.07818
308, 1, 1, 2, 1, 0.728182, 332, 1.07792
309, 1, 0, 2, 1, 0.727454, 332, 1.07443
310, 2, 1, 2, 0, 0.726727, 333, 1.07419
311, 2, 1, 1, 1, 0.726, 334, 1.07395
312, 2, 2, 2, 0, 0.725274, 336, 1.07692
313, 0, 2, 2, 1, 0.724549, 338, 1.07987
314, 2, 1, 0, 1, 0.723824, 339, 1.07962
315, 2, 0, 0, 1, 0.7231, 339, 1.07619
316, 2, 0, 0, 1, 0.722377, 339, 1.07278
317, 2, 0, 1, 1, 0.721655, 339, 1.0694
318, 2, 2, 2, 1, 0.720933, 341, 1.07233
319, 2, 1, 2, 1, 0.720212, 342, 1.0721
320, 2, 1, 0, 1, 0.719492, 343, 1.07187
321, 0, 1, 1, 0, 0.718772, 344, 1.07165
322, 0, 0, 0, 1, 0.718054, 344, 1.06832
323, 2, 0, 1, 1, 0.717336, 344, 1.06502
324, 2, 2, 2, 0, 0.716618, 346, 1.0679
325, 2, 1, 2, 1, 0.715902, 347, 1.06769
326, 2, 1, 0, 1, 0.715186, 348, 1.06748
327, 1, 2, 0, 1, 0.714471, 350, 1.07034
328, 2, 0, 0, 1, 0.713756, 350, 1.06707
329, 2, 0, 1, 0, 0.713042, 350, 1.06383
330, 2, 2, 0, 1, 0.712329, 352, 1.06667
331, 1, 2, 0, 1, 0.711617, 354, 1.06949
332, 1, 2, 2, 1, 0.710905, 356, 1.07229
333, 0, 2, 0, 1, 0.710194, 358, 1.07508
334, 0, 1, 1, 1, 0.709484, 359, 1.07485
335, 2, 2, 1, 1, 0.708775, 361, 1.07761
336, 0, 0, 1, 1, 0.708066, 361, 1.0744
337, 1, 1, 2, 1, 0.707358, 362, 1.07418
338, 2, 1, 2, 1, 0.706651, 363, 1.07396
339, 0, 2, 0, 1, 0.705944, 365, 1.0767
340, 2, 0, 2, 0, 0.705238, 365, 1.07353
341, 2, 1, 0, 0, 0.704533, 366, 1.07331
342, 1, 2, 2, 1, 0.703828, 368, 1.07602
343, 2, 1, 0, 1, 0.703124, 369, 1.0758
344, 2, 0, 0, 1, 0.702421, 369, 1.07267
345, 2, 0, 0, 1, 0.701719, 369, 1.06957
346, 2, 0, 0, 1, 0.701017, 369, 1.06647
347, 2, 0, 1, 1, 0.700316, 369, 1.0634
348, 2, 2, 1, 1, 0.699616, 371, 1.06609
349, 0, 0, 1, 1, 0.698916, 371, 1.06304
350, 0, 0, 2, 1, 0.698217, 371, 1.06
351, 2, 1, 2, 0, 0.697519, 372, 1.05983
352, 2, 1, 1, 1, 0.696822, 373, 1.05966
353, 1, 1, 1, 1, 0.696125, 374, 1.05949
354, 1, 1, 0, 1, 0.695429, 375, 1.05932
355, 1, 2, 0, 1, 0.694733, 377, 1.06197
356, 0, 1, 1, 1, 0.694038, 378, 1.0618
357, 0, 0, 1, 0, 0.693344, 378, 1.05882
358, 0, 0, 2, 1, 0.692651, 378, 1.05587
359, 2, 1, 0, 0, 0.691958, 379, 1.05571
360, 2, 0, 0, 1, 0.691266, 379, 1.05278
361, 2, 0, 1, 0, 0.690575, 379, 1.04986
362, 2, 2, 0, 0, 0.689885, 381, 1.05249
363, 1, 2, 0, 0, 0.689195, 383, 1.0551
364, 1, 2, 0, 1, 0.688506, 385, 1.05769
365, 1, 2, 0, 0, 0.687817, 387, 1.06027
366, 1, 2, 2, 1, 0.687129, 389, 1.06284
367, 0, 2, 1, 1, 0.686442, 391, 1.0654
368, 0, 0, 0, 0, 0.685756, 391, 1.0625
369, 0, 1, 1, 1, 0.68507, 392, 1.06233
370, 2, 2, 2, 1, 0.684385, 394, 1.06486
371, 2, 1, 2, 0, 0.6837, 395, 1.06469
372, 0, 2, 2, 0, 0.683017, 397, 1.0672
373, 1, 0, 0, 0, 0.682334, 397, 1.06434
374, 2, 0, 1, 0, 0.681651, 397, 1.0615
375, 2, 2, 0, 1, 0.68097, 399, 1.064
376, 1, 2, 0, 0, 0.680289, 401, 1.06649
377, 2, 0, 1, 1, 0.679608, 401, 1.06366
378, 2, 2, 1, 1, 0.678929, 403, 1.06614
379, 1, 1, 2, 0, 0.67825, 404, 1.06596
380, 0, 2, 2, 0, 0.677572, 406, 1.06842
381, 0, 2, 1, 1, 0.676894, 408, 1.07087
382, 0, 0, 1, 0, 0.676217, 408, 1.06806
383, 1, 1, 0, 0, 0.675541, 409, 1.06789
384, 1, 2, 0, 0, 0.674865, 411, 1.07031
385, 1, 2, 0, 1, 0.674191, 413, 1.07273
386, 1, 2, 0, 0, 0.673516, 415, 1.07513
387, 0, 1, 1, 1, 0.672843, 416, 1.07494
388, 2, 2, 2, 1, 0.67217, 418, 1.07732
389, 1, 0, 0, 0, 0.671498, 418, 1.07455
390, 2, 0, 2, 1, 0.670826, 418, 1.07179
391, 2, 1, 0, 1, 0.670156, 419, 1.07161
392, 1, 2, 0, 0, 0.669485, 421, 1.07398
393, 2, 0, 1, 1, 0.668816, 421, 1.07125
394, 2, 2, 1, 1, 0.668147, 423, 1.0736
395, 2, 2, 2, 0, 0.667479, 425, 1.07595
396, 1, 0, 0, 0, 0.666811, 425, 1.07323
397, 0, 1, 2, 1, 0.666145, 426, 1.07305
398, 1, 0, 2, 1, 0.665478, 426, 1.07035
399, 1, 0, 0, 1, 0.664813, 426, 1.06767
400, 1, 2, 2, 1, 0.664148, 428, 1.07
401, 1, 0, 1, 1, 0.663484, 428, 1.06733
402, 0, 0, 1, 1, 0.662821, 428, 1.06468
403, 1, 1, 2, 1, 0.662158, 429, 1.06452
404, 0, 2, 0, 0, 0.661496, 431, 1.06683
405, 2, 0, 1, 0, 0.660834, 431, 1.0642
406, 2, 2, 1, 1, 0.660173, 433, 1.0665
407, 0, 0, 2, 1, 0.659513, 433, 1.06388
408, 2, 1, 2, 1, 0.658854, 434, 1.06373
409, 2, 1, 2, 0, 0.658195, 435, 1.06357
410, 1, 0, 2, 1, 0.657537, 435, 1.06098
411, 1, 0, 2, 1, 0.656879, 435, 1.05839
412, 0, 2, 1, 1, 0.656222, 437, 1.06068
413, 1, 1, 1, 1, 0.655566, 438, 1.06053
414, 0, 0, 2, 1, 0.65491, 438, 1.05797
415, 2, 1, 2, 0, 0.654255, 439, 1.05783
416, 1, 0, 2, 1, 0.653601, 439, 1.05529
417, 0, 2, 0, 1, 0.652948, 441, 1.05755
418, 2, 0, 2, 1, 0.652295, 441, 1.05502
419, 2, 1, 1, 1, 0.651642, 442, 1.05489
420, 2, 2, 1, 1, 0.650991, 444, 1.05714
421, 2, 2, 2, 1, 0.65034, 446, 1.05938
422, 0, 2, 0, 0, 0.649689, 448, 1.06161
423, 0, 1, 0, 0, 0.64904, 449, 1.06147
424, 1, 2, 0, 0, 0.648391, 451, 1.06368
425, 0, 1, 0, 1, 0.647742, 452, 1.06353
426, 1, 2, 0, 1, 0.647094, 454, 1.06573
427, 1, 2, 0, 0, 0.646447, 456, 1.06792
428, 1, 2, 2, 0, 0.645801, 458, 1.07009
429, 1, 0, 0, 1, 0.645155, 458, 1.0676
430, 2, 0, 1, 0, 0.64451, 458, 1.06512
431, 2, 2, 1, 0, 0.643865, 460, 1.06729
432, 1, 1, 1, 1, 0.643222, 461, 1.06713
433, 2, 2, 0, 0, 0.642578, 463, 1.06928
434, 2, 0, 2, 0, 0.641936, 463, 1.06682
435, 2, 1, 0, 1, 0.641294, 464, 1.06667
436, 1, 2, 0, 0, 0.640653, 466, 1.06881
437, 2, 0, 2, 1, 0.640012, 466, 1.06636
438, 2, 1, 0, 1, 0.639372, 467, 1.06621
439, 2, 0, 1, 1, 0.638733, 467, 1.06378
440, 2, 2, 2, 1, 0.638094, 469, 1.06591
441, 2, 1, 2, 0, 0.637456, 470, 1.06576
442, 0, 2, 1, 1, 0.636818, 472, 1.06787
443, 1, 1, 0, 0, 0.636181, 473, 1.06772
444, 1, 2, 0, 0, 0.635545, 475, 1.06982
445, 2, 0, 1, 0, 0.63491, 475, 1.06742
446, 2, 2, 2, 0, 0.634275, 477, 1.06951
447, 0, 2, 0, 1, 0.633641, 479, 1.07159
448, 0, 1, 1, 1, 0.633007, 480, 1.07143
449, 2, 2, 0, 1, 0.632374, 482, 1.0735
450, 0, 1, 0, 1, 0.631742, 483, 1.07333
451, 1, 2, 2, 1, 0.63111, 485, 1.07539
452, 2, 1, 1, 1, 0.630479, 486, 1.07522
453, 2, 2, 1, 1, 0.629848, 488, 1.07726
454, 1, 1, 0, 1, 0.629218, 489, 1.07709
455, 1, 2, 0, 0, 0.628589, 491, 1.07912
456, 1, 2, 2, 1, 0.627961, 493, 1.08114
457, 1, 0, 1, 1, 0.627333, 493, 1.07877
458, 2, 2, 0, 0, 0.626705, 495, 1.08079
459, 1, 2, 0, 1, 0.626079, 497, 1.08279
460, 1, 2, 0, 0, 0.625452, 499, 1.08478
461, 1, 2, 0, 0, 0.624827, 501, 1.08677
462, 1, 2, 1, 1, 0.624202, 503, 1.08874
463, 0, 0, 1, 1, 0.623578, 503, 1.08639
464, 2, 2, 2, 0, 0.622954, 505, 1.08836
465, 0, 2, 2, 1, 0.622331, 507, 1.09032
466, 2, 1, 2, 0, 0.621709, 508, 1.09013
467, 2, 1, 2, 1, 0.621087, 509, 1.08994
468, 0, 2, 0, 0, 0.620466, 511, 1.09188
469, 2, 0, 0, 1, 0.619846, 511, 1.08955
470, 2, 0, 1, 0, 0.619226, 511, 1.08723
471, 2, 2, 2, 1, 0.618607, 513, 1.08917
472, 1, 0, 1, 0, 0.617988, 513, 1.08686
473, 2, 2, 0, 1, 0.61737, 515, 1.08879
474, 2, 0, 0, 1, 0.616753, 515, 1.0865
475, 2, 0, 1, 1, 0.616136, 515, 1.08421
476, 2, 2, 0, 0, 0.61552, 517, 1.08613
477, 2, 0, 2, 0, 0.614904, 517, 1.08386
478, 2, 1, 2, 0, 0.614289, 518, 1.08368
479, 1, 0, 0, 0, 0.613675, 518, 1.08142
480, 1, 2, 0, 0, 0.613062, 520, 1.08333
481, 1, 2, 0, 0, 0.612448, 522, 1.08524
482, 1, 2, 0, 0, 0.611836, 524, 1.08714
