cycle, observation, reward, action, explored, explore_rate, total reward, average reward
19622, 0, 1, 0, 0, 2.95175e-09, 22163, 1.1295
19623, 2, 0, 1, 0, 2.9488e-09, 22163, 1.12944
19624, 2, 2, 0, 0, 2.94585e-09, 22165, 1.12948
19625, 0, 1, 2, 0, 2.9429e-09, 22166, 1.12948
19626, 1, 0, 0, 0, 2.93996e-09, 22166, 1.12942
19627, 0, 1, 2, 0, 2.93702e-09, 22167, 1.12941
19628, 2, 1, 2, 0, 2.93408e-09, 22168, 1.12941
19629, 2, 1, 0, 0, 2.93115e-09, 22169, 1.1294
19630, 0, 1, 0, 0, 2.92822e-09, 22170, 1.12939
19631, 1, 2, 0, 0, 2.92529e-09, 22172, 1.12944
19632, 1, 2, 1, 0, 2.92237e-09, 22174, 1.12948
19633, 1, 1, 2, 0, 2.91944e-09, 22175, 1.12948
19634, 2, 1, 1, 0, 2.91652e-09, 22176, 1.12947
19635, 1, 1, 1, 0, 2.91361e-09, 22177, 1.12946
19636, 1, 1, 1, 0, 2.91069e-09, 22178, 1.12946
19637, 0, 0, 1, 0, 2.90778e-09, 22178, 1.1294
19638, 2, 2, 1, 0, 2.90488e-09, 22180, 1.12944
19639, 1, 1, 0, 0, 2.90197e-09, 22181, 1.12944
19640, 2, 0, 1, 0, 2.89907e-09, 22181, 1.12938
19641, 2, 2, 1, 0, 2.89617e-09, 22183, 1.12942
19642, 0, 0, 2, 0, 2.89327e-09, 22183, 1.12937
19643, 0, 2, 1, 0, 2.89038e-09, 22185, 1.12941
