cycle, observation, reward, action, explored, explore_rate, total reward, average reward
110, 0, 0, 1, 0, 0.179336, 37, 0.336364
111, 0, 0, 1, 0, 0.179157, 37, 0.333333
112, 0, 0, 1, 0, 0.178978, 37, 0.330357
113, 1, 1, 1, 1, 0.178799, 38, 0.336283
114, 0, 0, 1, 0, 0.17862, 38, 0.333333
115, 0, 0, 1, 0, 0.178441, 38, 0.330435
116, 0, 0, 1, 0, 0.178263, 38, 0.327586
117, 0, 0, 1, 0, 0.178085, 38, 0.324786
118, 0, 0, 1, 0, 0.177907, 38, 0.322034
119, 0, 0, 1, 1, 0.177729, 38, 0.319328
120, 1, 1, 1, 0, 0.177551, 39, 0.325
121, 0, 0, 1, 0, 0.177373, 39, 0.322314
122, 0, 0, 1, 0, 0.177196, 39, 0.319672
123, 0, 0, 1, 1, 0.177019, 39, 0.317073
124, 0, 0, 1, 0, 0.176842, 39, 0.314516
125, 0, 0, 0, 1, 0.176665, 39, 0.312
126, 1, 0, 1, 0, 0.176488, 39, 0.309524
127, 0, 0, 1, 0, 0.176312, 39, 0.307087
128, 0, 0, 1, 0, 0.176136, 39, 0.304688
129, 0, 0, 1, 0, 0.175959, 39, 0.302326
130, 0, 0, 1, 0, 0.175783, 39, 0.3
131, 0, 0, 1, 0, 0.175608, 39, 0.29771
132, 0, 0, 1, 0, 0.175432, 39, 0.295455
133, 0, 0, 1, 0, 0.175257, 39, 0.293233
134, 0, 0, 1, 0, 0.175081, 39, 0.291045
135, 0, 0, 1, 0, 0.174906, 39, 0.288889
136, 0, 0, 1, 1, 0.174731, 39, 0.286765
137, 1, 1, 1, 0, 0.174557, 40, 0.291971
138, 0, 0, 1, 0, 0.174382, 40, 0.289855
139, 0, 0, 1, 0, 0.174208, 40, 0.28777
140, 0, 0, 1, 1, 0.174034, 40, 0.285714
141, 0, 0, 1, 0, 0.173859, 40, 0.283688
142, 0, 0, 1, 0, 0.173686, 40, 0.28169
143, 0, 0, 1, 0, 0.173512, 40, 0.27972
144, 0, 0, 0, 1, 0.173338, 40, 0.277778
145, 0, 1, 0, 0, 0.173165, 41, 0.282759
146, 0, 1, 0, 0, 0.172992, 42, 0.287671
147, 0, 1, 0, 0, 0.172819, 43, 0.292517
148, 0, 1, 1, 0, 0.172646, 44, 0.297297
149, 1, 1, 1, 0, 0.172473, 45, 0.302013
150, 0, 0, 1, 0, 0.172301, 45, 0.3
151, 0, 0, 1, 0, 0.172129, 45, 0.298013
152, 0, 0, 1, 0, 0.171957, 45, 0.296053
153, 0, 0, 1, 0, 0.171785, 45, 0.294118
154, 1, 1, 1, 0, 0.171613, 46, 0.298701
155, 0, 0, 1, 0, 0.171441, 46, 0.296774
156, 1, 1, 1, 1, 0.17127, 47, 0.301282
157, 1, 1, 0, 1, 0.171098, 48, 0.305732
158, 0, 1, 0, 0, 0.170927, 49, 0.310127
159, 0, 1, 1, 0, 0.170756, 50, 0.314465
160, 0, 0, 0, 0, 0.170586, 50, 0.3125
161, 0, 1, 0, 0, 0.170415, 51, 0.31677
162, 0, 1, 0, 0, 0.170245, 52, 0.320988
163, 0, 1, 0, 0, 0.170074, 53, 0.325153
164, 0, 1, 1, 0, 0.169904, 54, 0.329268
165, 1, 1, 1, 0, 0.169734, 55, 0.333333
166, 0, 0, 1, 0, 0.169565, 55, 0.331325
167, 1, 1, 1, 0, 0.169395, 56, 0.335329
168, 0, 0, 1, 0, 0.169226, 56, 0.333333
169, 1, 1, 1, 0, 0.169057, 57, 0.337278
170, 0, 0, 1, 0, 0.168887, 57, 0.335294
171, 1, 1, 1, 0, 0.168719, 58, 0.339181
172, 0, 0, 1, 0, 0.16855, 58, 0.337209
173, 0, 0, 1, 0, 0.168381, 58, 0.33526
174, 0, 0, 1, 0, 0.168213, 58, 0.333333
175, 0, 0, 1, 0, 0.168045, 58, 0.331429
176, 0, 0, 0, 0, 0.167877, 58, 0.329545
177, 0, 1, 0, 0, 0.167709, 59, 0.333333
178, 0, 1, 0, 0, 0.167541, 60, 0.337079
179, 1, 0, 0, 1, 0.167374, 60, 0.335196
180, 0, 1, 1, 0, 0.167206, 61, 0.338889
181, 1, 1, 1, 0, 0.167039, 62, 0.342541
182, 0, 0, 1, 0, 0.166872, 62, 0.340659
183, 0, 0, 1, 0, 0.166705, 62, 0.338798
184, 0, 0, 1, 0, 0.166538, 62, 0.336957
185, 0, 0, 1, 0, 0.166372, 62, 0.335135
186, 0, 0, 1, 1, 0.166205, 62, 0.333333
187, 0, 0, 0, 1, 0.166039, 62, 0.331551
188, 1, 0, 0, 1, 0.165873, 62, 0.329787
189, 0, 1, 1, 0, 0.165707, 63, 0.333333
190, 1, 1, 1, 0, 0.165542, 64, 0.336842
191, 0, 0, 1, 0, 0.165376, 64, 0.335079
192, 1, 1, 1, 0, 0.165211, 65, 0.338542
193, 1, 1, 1, 0, 0.165046, 66, 0.341969
194, 0, 0, 1, 1, 0.16488, 66, 0.340206
195, 0, 0, 1, 1, 0.164716, 66, 0.338462
196, 0, 0, 1, 0, 0.164551, 66, 0.336735
197, 0, 0, 1, 0, 0.164386, 66, 0.335025
198, 1, 1, 1, 0, 0.164222, 67, 0.338384
199, 0, 0, 1, 0, 0.164058, 67, 0.336683
200, 0, 0, 1, 0, 0.163894, 67, 0.335
201, 1, 1, 1, 0, 0.16373, 68, 0.338308
202, 0, 0, 1, 0, 0.163566, 68, 0.336634
203, 0, 0, 1, 0, 0.163402, 68, 0.334975
204, 0, 0, 1, 0, 0.163239, 68, 0.333333
205, 0, 0, 1, 0, 0.163076, 68, 0.331707
206, 0, 0, 1, 0, 0.162913, 68, 0.330097
207, 0, 0, 1, 0, 0.16275, 68, 0.328502
208, 0, 0, 1, 1, 0.162587, 68, 0.326923
209, 0, 0, 0, 0, 0.162425, 68, 0.325359
210, 0, 1, 0, 0, 0.162262, 69, 0.328571
211, 1, 0, 1, 0, 0.1621, 69, 0.327014
212, 0, 0, 1, 0, 0.161938, 69, 0.325472
213, 0, 0, 1, 0, 0.161776, 69, 0.323944
214, 1, 1, 1, 0, 0.161614, 70, 0.327103
215, 0, 0, 0, 1, 0.161452, 70, 0.325581
216, 0, 1, 0, 0, 0.161291, 71, 0.328704
217, 0, 1, 0, 0, 0.16113, 72, 0.331797
218, 0, 1, 0, 0, 0.160969, 73, 0.334862
219, 0, 1, 1, 0, 0.160808, 74, 0.3379
220, 0, 0, 0, 0, 0.160647, 74, 0.336364
221, 1, 0, 1, 0, 0.160486, 74, 0.334842
222, 0, 0, 1, 0, 0.160326, 74, 0.333333
223, 0, 0, 0, 1, 0.160165, 74, 0.331839
224, 0, 1, 0, 0, 0.160005, 75, 0.334821
225, 0, 1, 0, 0, 0.159845, 76, 0.337778
226, 0, 1, 0, 1, 0.159685, 77, 0.340708
227, 0, 1, 1, 0, 0.159526, 78, 0.343612
228, 0, 0, 0, 0, 0.159366, 78, 0.342105
229, 1, 0, 1, 0, 0.159207, 78, 0.340611
230, 1, 1, 1, 0, 0.159047, 79, 0.343478
231, 1, 1, 1, 1, 0.158888, 80, 0.34632
232, 0, 0, 1, 0, 0.15873, 80, 0.344828
233, 0, 0, 1, 0, 0.158571, 80, 0.343348
234, 0, 0, 1, 0, 0.158412, 80, 0.34188
235, 0, 0, 1, 0, 0.158254, 80, 0.340426
236, 0, 0, 1, 0, 0.158096, 80, 0.338983
237, 1, 1, 1, 0, 0.157937, 81, 0.341772
238, 1, 1, 1, 0, 0.15778, 82, 0.344538
239, 0, 0, 1, 0, 0.157622, 82, 0.343096
240, 0, 0, 1, 0, 0.157464, 82, 0.341667
241, 0, 0, 1, 0, 0.157307, 82, 0.340249
242, 0, 0, 1, 0, 0.157149, 82, 0.338843
243, 1, 1, 1, 0, 0.156992, 83, 0.341564
244, 1, 1, 1, 0, 0.156835, 84, 0.344262
245, 0, 0, 1, 0, 0.156678, 84, 0.342857
246, 0, 0, 1, 0, 0.156522, 84, 0.341463
247, 0, 0, 1, 1, 0.156365, 84, 0.340081
248, 1, 1, 0, 1, 0.156209, 85, 0.342742
249, 0, 1, 1, 0, 0.156053, 86, 0.345382
250, 1, 1, 1, 0, 0.155897, 87, 0.348
251, 1, 1, 1, 0, 0.155741, 88, 0.350598
252, 0, 0, 1, 0, 0.155585, 88, 0.349206
253, 0, 0, 0, 1, 0.155429, 88, 0.347826
254, 0, 1, 0, 1, 0.155274, 89, 0.350394
255, 0, 1, 1, 1, 0.155119, 90, 0.352941
256, 0, 0, 0, 0, 0.154964, 90, 0.351562
257, 1, 0, 1, 0, 0.154809, 90, 0.350195
258, 0, 0, 1, 0, 0.154654, 90, 0.348837
259, 0, 0, 0, 1, 0.154499, 90, 0.34749
260, 0, 1, 0, 0, 0.154345, 91, 0.35
261, 0, 1, 0, 0, 0.15419, 92, 0.35249
262, 0, 1, 0, 0, 0.154036, 93, 0.354962
263, 0, 1, 0, 0, 0.153882, 94, 0.357414
264, 0, 1, 1, 0, 0.153728, 95, 0.359848
265, 0, 0, 1, 0, 0.153574, 95, 0.358491
266, 0, 0, 0, 0, 0.153421, 95, 0.357143
267, 0, 1, 0, 0, 0.153267, 96, 0.359551
268, 0, 1, 0, 0, 0.153114, 97, 0.36194
269, 1, 0, 0, 1, 0.152961, 97, 0.360595
270, 0, 1, 0, 0, 0.152808, 98, 0.362963
271, 0, 1, 0, 1, 0.152655, 99, 0.365314
272, 0, 1, 1, 1, 0.152503, 100, 0.367647
273, 0, 0, 0, 0, 0.15235, 100, 0.3663
274, 1, 0, 1, 0, 0.152198, 100, 0.364964
275, 1, 1, 1, 0, 0.152046, 101, 0.367273
276, 0, 0, 1, 1, 0.151894, 101, 0.365942
277, 0, 0, 1, 0, 0.151742, 101, 0.364621
278, 0, 0, 1, 0, 0.15159, 101, 0.363309
279, 0, 0, 1, 0, 0.151438, 101, 0.362007
280, 1, 1, 1, 0, 0.151287, 102, 0.364286
281, 1, 1, 0, 1, 0.151136, 103, 0.366548
282, 0, 1, 0, 0, 0.150984, 104, 0.368794
283, 1, 0, 1, 1, 0.150833, 104, 0.367491
284, 1, 1, 1, 0, 0.150683, 105, 0.369718
285, 0, 0, 1, 0, 0.150532, 105, 0.368421
286, 0, 0, 1, 0, 0.150381, 105, 0.367133
287, 1, 1, 0, 1, 0.150231, 106, 0.369338
288, 0, 1, 0, 1, 0.150081, 107, 0.371528
289, 1, 0, 1, 0, 0.149931, 107, 0.370242
290, 1, 1, 1, 0, 0.149781, 108, 0.372414
291, 1, 1, 1, 0, 0.149631, 109, 0.37457
292, 0, 0, 1, 0, 0.149481, 109, 0.373288
293, 0, 0, 1, 0, 0.149332, 109, 0.372014
294, 0, 0, 1, 0, 0.149183, 109, 0.370748
295, 0, 0, 1, 0, 0.149033, 109, 0.369492
296, 0, 0, 0, 0, 0.148884, 109, 0.368243
297, 0, 1, 0, 1, 0.148735, 110, 0.37037
298, 0, 1, 0, 0, 0.148587, 111, 0.372483
299, 0, 1, 0, 0, 0.148438, 112, 0.374582
300, 0, 1, 0, 0, 0.14829, 113, 0.376667
301, 0, 1, 1, 1, 0.148141, 114, 0.378738
302, 0, 0, 0, 0, 0.147993, 114, 0.377483
303, 1, 0, 1, 0, 0.147845, 114, 0.376238
304, 0, 0, 0, 0, 0.147697, 114, 0.375
305, 1, 0, 1, 0, 0.14755, 114, 0.37377
306, 0, 0, 1, 0, 0.147402, 114, 0.372549
307, 0, 0, 0, 1, 0.147255, 114, 0.371336
308, 0, 1, 0, 0, 0.147108, 115, 0.373377
309, 0, 1, 0, 1, 0.14696, 116, 0.375405
310, 0, 1, 0, 0, 0.146813, 117, 0.377419
311, 0, 1, 0, 0, 0.146667, 118, 0.379421
312, 0, 1, 0, 0, 0.14652, 119, 0.38141
313, 0, 1, 1, 0, 0.146373, 120, 0.383387
314, 0, 0, 1, 0, 0.146227, 120, 0.382166
315, 0, 0, 1, 0, 0.146081, 120, 0.380952
316, 0, 0, 1, 0, 0.145935, 120, 0.379747
317, 0, 0, 1, 0, 0.145789, 120, 0.378549
318, 0, 0, 1, 0, 0.145643, 120, 0.377358
319, 0, 0, 0, 0, 0.145497, 120, 0.376176
320, 0, 1, 0, 0, 0.145352, 121, 0.378125
321, 0, 1, 0, 0, 0.145207, 122, 0.380062
322, 0, 1, 0, 0, 0.145061, 123, 0.381988
323, 0, 1, 0, 0, 0.144916, 124, 0.383901
324, 0, 1, 1, 0, 0.144771, 125, 0.385802
325, 0, 0, 0, 0, 0.144627, 125, 0.384615
326, 0, 1, 0, 0, 0.144482, 126, 0.386503
327, 0, 1, 0, 0, 0.144337, 127, 0.388379
328, 0, 1, 0, 0, 0.144193, 128, 0.390244
329, 0, 1, 0, 0, 0.144049, 129, 0.392097
330, 0, 1, 1, 1, 0.143905, 130, 0.393939
331, 0, 0, 0, 1, 0.143761, 130, 0.392749
332, 0, 1, 0, 0, 0.143617, 131, 0.394578
333, 1, 0, 1, 0, 0.143474, 131, 0.393393
334, 0, 0, 1, 0, 0.14333, 131, 0.392216
335, 1, 1, 1, 0, 0.143187, 132, 0.39403
336, 0, 0, 0, 1, 0.143044, 132, 0.392857
337, 1, 0, 1, 0, 0.142901, 132, 0.391691
338, 0, 0, 1, 0, 0.142758, 132, 0.390533
339, 1, 1, 1, 0, 0.142615, 133, 0.39233
340, 0, 0, 1, 0, 0.142472, 133, 0.391176
341, 0, 0, 1, 0, 0.14233, 133, 0.390029
342, 1, 1, 1, 0, 0.142188, 134, 0.391813
343, 1, 1, 1, 0, 0.142045, 135, 0.393586
344, 0, 0, 1, 0, 0.141903, 135, 0.392442
345, 0, 0, 1, 0, 0.141761, 135, 0.391304
346, 1, 1, 1, 0, 0.14162, 136, 0.393064
347, 0, 0, 1, 0, 0.141478, 136, 0.391931
348, 0, 0, 1, 0, 0.141337, 136, 0.390805
349, 1, 1, 1, 0, 0.141195, 137, 0.39255
350, 1, 1, 1, 0, 0.141054, 138, 0.394286
351, 1, 1, 1, 0, 0.140913, 139, 0.396011
352, 0, 0, 1, 0, 0.140772, 139, 0.394886
353, 0, 0, 1, 0, 0.140631, 139, 0.393768
354, 0, 0, 1, 0, 0.140491, 139, 0.392655
355, 1, 1, 1, 0, 0.14035, 140, 0.394366
356, 1, 1, 1, 0, 0.14021, 141, 0.396067
357, 0, 0, 1, 0, 0.14007, 141, 0.394958
358, 1, 1, 1, 0, 0.13993, 142, 0.396648
359, 0, 0, 1, 0, 0.13979, 142, 0.395543
360, 0, 0, 1, 0, 0.13965, 142, 0.394444
361, 1, 1, 1, 0, 0.13951, 143, 0.396122
362, 0, 0, 1, 0, 0.139371, 143, 0.395028
363, 0, 0, 1, 0, 0.139231, 143, 0.393939
364, 0, 0, 1, 1, 0.139092, 143, 0.392857
365, 0, 0, 1, 1, 0.138953, 143, 0.391781
366, 0, 0, 0, 0, 0.138814, 143, 0.39071
367, 0, 1, 0, 0, 0.138675, 144, 0.392371
368, 0, 1, 0, 0, 0.138536, 145, 0.394022
369, 0, 1, 0, 0, 0.138398, 146, 0.395664
370, 0, 1, 0, 0, 0.13826, 147, 0.397297
371, 0, 1, 0, 0, 0.138121, 148, 0.398922
372, 0, 1, 0, 0, 0.137983, 149, 0.400538
373, 0, 1, 0, 0, 0.137845, 150, 0.402145
374, 0, 1, 0, 0, 0.137707, 151, 0.403743
375, 1, 0, 1, 0, 0.13757, 151, 0.402667
376, 0, 0, 1, 0, 0.137432, 151, 0.401596
377, 0, 0, 1, 0, 0.137295, 151, 0.400531
378, 0, 0, 1, 0, 0.137157, 151, 0.399471
379, 0, 0, 0, 0, 0.13702, 151, 0.398417
380, 0, 1, 0, 0, 0.136883, 152, 0.4
381, 0, 1, 0, 0, 0.136746, 153, 0.401575
382, 0, 1, 0, 0, 0.13661, 154, 0.403141
383, 0, 1, 0, 1, 0.136473, 155, 0.4047
384, 0, 1, 1, 1, 0.136336, 156, 0.40625
385, 0, 0, 0, 0, 0.1362, 156, 0.405195
386, 0, 1, 1, 1, 0.136064, 157, 0.406736
387, 0, 0, 0, 0, 0.135928, 157, 0.405685
388, 0, 1, 0, 0, 0.135792, 158, 0.407216
389, 0, 1, 0, 0, 0.135656, 159, 0.40874
390, 0, 1, 0, 0, 0.13552, 160, 0.410256
391, 0, 1, 0, 0, 0.135385, 161, 0.411765
392, 0, 1, 0, 0, 0.13525, 162, 0.413265
393, 1, 0, 0, 0, 0.135114, 162, 0.412214
394, 0, 1, 0, 0, 0.134979, 163, 0.413706
395, 0, 1, 0, 0, 0.134844, 164, 0.41519
396, 1, 0, 0, 0, 0.134709, 164, 0.414141
397, 0, 1, 1, 0, 0.134575, 165, 0.415617
398, 0, 0, 1, 0, 0.13444, 165, 0.414573
399, 0, 0, 1, 0, 0.134306, 165, 0.413534
400, 0, 0, 0, 0, 0.134171, 165, 0.4125
401, 1, 0, 1, 0, 0.134037, 165, 0.411471
402, 1, 1, 1, 0, 0.133903, 166, 0.412935
403, 0, 0, 1, 0, 0.133769, 166, 0.411911
404, 0, 0, 1, 0, 0.133635, 166, 0.410891
405, 1, 1, 1, 0, 0.133502, 167, 0.412346
406, 0, 0, 1, 0, 0.133368, 167, 0.41133
407, 0, 0, 1, 0, 0.133235, 167, 0.410319
408, 0, 0, 1, 0, 0.133102, 167, 0.409314
409, 1, 1, 1, 1, 0.132969, 168, 0.410758
410, 0, 0, 1, 0, 0.132836, 168, 0.409756
411, 0, 0, 1, 0, 0.132703, 168, 0.408759
412, 0, 0, 1, 0, 0.13257, 168, 0.407767
413, 0, 0, 1, 0, 0.132438, 168, 0.40678
414, 0, 0, 0, 0, 0.132305, 168, 0.405797
415, 1, 0, 1, 0, 0.132173, 168, 0.404819
416, 0, 0, 1, 0, 0.132041, 168, 0.403846
417, 0, 0, 0, 1, 0.131909, 168, 0.402878
418, 0, 1, 0, 0, 0.131777, 169, 0.404306
419, 0, 1, 0, 0, 0.131645, 170, 0.405728
420, 0, 1, 0, 0, 0.131513, 171, 0.407143
421, 0, 1, 0, 0, 0.131382, 172, 0.408551
422, 0, 1, 0, 0, 0.13125, 173, 0.409953
423, 0, 1, 0, 0, 0.131119, 174, 0.411348
424, 0, 1, 0, 0, 0.130988, 175, 0.412736
425, 1, 0, 0, 0, 0.130857, 175, 0.411765
426, 0, 1, 0, 0, 0.130726, 176, 0.413146
427, 1, 0, 0, 0, 0.130595, 176, 0.412178
428, 0, 1, 1, 1, 0.130465, 177, 0.413551
429, 0, 0, 0, 0, 0.130334, 177, 0.412587
430, 0, 1, 0, 0, 0.130204, 178, 0.413953
431, 0, 1, 0, 0, 0.130074, 179, 0.415313
432, 0, 1, 0, 0, 0.129944, 180, 0.416667
433, 1, 0, 0, 0, 0.129814, 180, 0.415704
434, 0, 1, 0, 1, 0.129684, 181, 0.417051
435, 0, 1, 0, 0, 0.129554, 182, 0.418391
436, 0, 1, 0, 0, 0.129425, 183, 0.419725
437, 0, 1, 0, 0, 0.129295, 184, 0.421053
438, 0, 1, 0, 0, 0.129166, 185, 0.422374
439, 1, 0, 0, 0, 0.129037, 185, 0.421412
440, 0, 1, 0, 0, 0.128908, 186, 0.422727
441, 1, 0, 0, 0, 0.128779, 186, 0.421769
442, 0, 1, 0, 0, 0.12865, 187, 0.423077
443, 0, 1, 0, 0, 0.128522, 188, 0.424379
444, 0, 1, 0, 1, 0.128393, 189, 0.425676
445, 0, 1, 0, 0, 0.128265, 190, 0.426966
446, 0, 1, 0, 0, 0.128136, 191, 0.428251
447, 0, 1, 0, 0, 0.128008, 192, 0.42953
448, 0, 1, 0, 0, 0.12788, 193, 0.430804
449, 0, 1, 0, 0, 0.127752, 194, 0.432071
450, 0, 1, 0, 0, 0.127625, 195, 0.433333
451, 0, 1, 0, 0, 0.127497, 196, 0.43459
452, 0, 1, 0, 0, 0.127369, 197, 0.435841
453, 1, 0, 1, 1, 0.127242, 197, 0.434879
454, 0, 0, 1, 0, 0.127115, 197, 0.433921
455, 0, 0, 1, 0, 0.126988, 197, 0.432967
456, 0, 0, 1, 1, 0.126861, 197, 0.432018
457, 1, 1, 1, 0, 0.126734, 198, 0.43326
458, 1, 1, 1, 0, 0.126607, 199, 0.434498
459, 0, 0, 1, 0, 0.126481, 199, 0.433551
460, 1, 1, 1, 0, 0.126354, 200, 0.434783
461, 0, 0, 1, 0, 0.126228, 200, 0.433839
462, 0, 0, 1, 0, 0.126101, 200, 0.4329
463, 0, 0, 1, 0, 0.125975, 200, 0.431965
464, 0, 0, 1, 1, 0.125849, 200, 0.431034
465, 0, 0, 0, 1, 0.125724, 200, 0.430108
466, 0, 1, 0, 0, 0.125598, 201, 0.43133
467, 0, 1, 1, 1, 0.125472, 202, 0.432548
468, 1, 1, 0, 0, 0.125347, 203, 0.433761
469, 0, 1, 1, 0, 0.125221, 204, 0.434968
470, 0, 0, 1, 0, 0.125096, 204, 0.434043
471, 0, 0, 0, 0, 0.124971, 204, 0.433121
472, 0, 1, 0, 0, 0.124846, 205, 0.434322
473, 0, 1, 0, 0, 0.124721, 206, 0.435518
474, 0, 1, 0, 0, 0.124597, 207, 0.436709
475, 0, 1, 0, 0, 0.124472, 208, 0.437895
476, 0, 1, 0, 0, 0.124347, 209, 0.439076
477, 0, 1, 0, 0, 0.124223, 210, 0.440252
478, 0, 1, 0, 0, 0.124099, 211, 0.441423
479, 0, 1, 0, 0, 0.123975, 212, 0.442589
480, 0, 1, 0, 0, 0.123851, 213, 0.44375
481, 1, 0, 0, 0, 0.123727, 213, 0.442827
