cycle, observation, reward, action, explored, explore_rate, total reward, average reward
108, 1, 99, 0, 0, 0, 10725, 99.3056
109, 2, 99, 0, 0, 0, 10824, 99.3028
110, 2, 99, 0, 0, 0, 10923, 99.3
111, 2, 99, 0, 0, 0, 11022, 99.2973
112, 2, 99, 0, 0, 0, 11121, 99.2946
113, 2, 99, 1, 0, 0, 11220, 99.292
114, 0, 110, 0, 0, 0, 11330, 99.386
115, 1, 99, 0, 0, 0, 11429, 99.3826
116, 1, 99, 0, 0, 0, 11528, 99.3793
117, 1, 99, 0, 0, 0, 11627, 99.3761
118, 1, 99, 0, 0, 0, 11726, 99.3729
119, 1, 99, 0, 0, 0, 11825, 99.3697
120, 1, 99, 2, 0, 0, 11924, 99.3667
121, 0, 110, 0, 0, 0, 12034, 99.4545
122, 1, 99, 0, 0, 0, 12133, 99.4508
123, 1, 99, 2, 0, 0, 12232, 99.4472
124, 0, 110, 0, 0, 0, 12342, 99.5323
125, 1, 99, 0, 0, 0, 12441, 99.528
126, 1, 99, 0, 0, 0, 12540, 99.5238
127, 1, 99, 0, 0, 0, 12639, 99.5197
128, 1, 99, 2, 0, 0, 12738, 99.5156
129, 0, 110, 0, 0, 0, 12848, 99.5969
130, 1, 99, 0, 0, 0, 12947, 99.5923
131, 1, 99, 0, 0, 0, 13046, 99.5878
132, 1, 99, 2, 0, 0, 13145, 99.5833
133, 0, 110, 0, 0, 0, 13255, 99.6617
134, 2, 99, 0, 0, 0, 13354, 99.6567
135, 2, 99, 1, 0, 0, 13453, 99.6519
136, 0, 110, 0, 0, 0, 13563, 99.7279
137, 2, 99, 0, 0, 0, 13662, 99.7226
138, 2, 99, 0, 0, 0, 13761, 99.7174
139, 2, 99, 0, 0, 0, 13860, 99.7122
140, 2, 99, 0, 0, 0, 13959, 99.7071
141, 1, 99, 0, 0, 0, 14058, 99.7021
142, 2, 99, 0, 0, 0, 14157, 99.6972
143, 2, 99, 0, 0, 0, 14256, 99.6923
144, 2, 99, 0, 0, 0, 14355, 99.6875
145, 1, 99, 0, 0, 0, 14454, 99.6828
146, 1, 99, 0, 0, 0, 14553, 99.6781
147, 2, 99, 0, 0, 0, 14652, 99.6735
148, 2, 99, 0, 0, 0, 14751, 99.6689
149, 2, 99, 1, 0, 0, 14850, 99.6644
150, 0, 110, 0, 0, 0, 14960, 99.7333
151, 2, 99, 0, 0, 0, 15059, 99.7285
152, 2, 99, 1, 0, 0, 15158, 99.7237
153, 0, 110, 0, 0, 0, 15268, 99.7908
154, 2, 99, 0, 0, 0, 15367, 99.7857
155, 2, 99, 1, 0, 0, 15466, 99.7806
156, 0, 110, 0, 0, 0, 15576, 99.8462
157, 1, 99, 0, 0, 0, 15675, 99.8408
158, 1, 99, 0, 0, 0, 15774, 99.8354
159, 1, 99, 0, 0, 0, 15873, 99.8302
160, 2, 99, 0, 0, 0, 15972, 99.825
161, 1, 99, 0, 0, 0, 16071, 99.8199
162, 2, 99, 0, 0, 0, 16170, 99.8148
163, 2, 99, 0, 0, 0, 16269, 99.8098
164, 1, 99, 0, 0, 0, 16368, 99.8049
165, 1, 99, 2, 0, 0, 16467, 99.8
166, 0, 110, 0, 0, 0, 16577, 99.8614
167, 1, 99, 0, 0, 0, 16676, 99.8563
168, 1, 99, 2, 0, 0, 16775, 99.8512
169, 0, 110, 0, 0, 0, 16885, 99.9112
170, 1, 99, 0, 0, 0, 16984, 99.9059
171, 1, 99, 0, 0, 0, 17083, 99.9006
172, 1, 99, 0, 0, 0, 17182, 99.8953
173, 1, 99, 2, 0, 0, 17281, 99.8902
174, 0, 110, 0, 0, 0, 17391, 99.9483
175, 1, 99, 0, 0, 0, 17490, 99.9429
176, 1, 99, 0, 0, 0, 17589, 99.9375
177, 1, 99, 2, 0, 0, 17688, 99.9322
178, 0, 110, 0, 0, 0, 17798, 99.9888
179, 2, 99, 0, 0, 0, 17897, 99.9832
180, 1, 99, 0, 0, 0, 17996, 99.9778
181, 1, 99, 0, 0, 0, 18095, 99.9724
182, 2, 99, 0, 0, 0, 18194, 99.967
183, 1, 99, 0, 0, 0, 18293, 99.9617
184, 1, 99, 0, 0, 0, 18392, 99.9565
185, 1, 99, 0, 0, 0, 18491, 99.9514
186, 1, 99, 2, 0, 0, 18590, 99.9462
187, 0, 110, 0, 0, 0, 18700, 100
188, 2, 99, 0, 0, 0, 18799, 99.9947
189, 2, 99, 1, 0, 0, 18898, 99.9894
190, 0, 110, 0, 0, 0, 19008, 100.042
191, 1, 99, 0, 0, 0, 19107, 100.037
192, 2, 99, 0, 0, 0, 19206, 100.031
193, 2, 99, 0, 0, 0, 19305, 100.026
194, 1, 99, 0, 0, 0, 19404, 100.021
195, 2, 99, 0, 0, 0, 19503, 100.015
196, 1, 99, 0, 0, 0, 19602, 100.01
197, 1, 99, 2, 0, 0, 19701, 100.005
198, 0, 110, 0, 0, 0, 19811, 100.056
199, 2, 99, 0, 0, 0, 19910, 100.05
200, 2, 99, 1, 0, 0, 20009, 100.045
201, 0, 110, 0, 0, 0, 20119, 100.095
202, 2, 99, 0, 0, 0, 20218, 100.089
203, 2, 99, 1, 0, 0, 20317, 100.084
204, 0, 110, 0, 0, 0, 20427, 100.132
205, 2, 99, 0, 0, 0, 20526, 100.127
206, 1, 99, 0, 0, 0, 20625, 100.121
207, 2, 99, 0, 0, 0, 20724, 100.116
208, 2, 99, 0, 0, 0, 20823, 100.111
209, 2, 99, 0, 0, 0, 20922, 100.105
210, 2, 99, 1, 0, 0, 21021, 100.1
211, 0, 110, 0, 0, 0, 21131, 100.147
212, 1, 99, 0, 0, 0, 21230, 100.142
213, 1, 99, 0, 0, 0, 21329, 100.136
214, 2, 99, 0, 0, 0, 21428, 100.131
215, 2, 99, 1, 0, 0, 21527, 100.126
216, 0, 0, 0, 0, 0, 21527, 99.662
217, 2, 99, 0, 0, 0, 21626, 99.659
218, 1, 99, 0, 0, 0, 21725, 99.656
219, 1, 99, 2, 0, 0, 21824, 99.653
220, 0, 110, 0, 0, 0, 21934, 99.7
221, 2, 99, 0, 0, 0, 22033, 99.6968
222, 2, 99, 0, 0, 0, 22132, 99.6937
223, 2, 99, 0, 0, 0, 22231, 99.6906
224, 2, 99, 1, 0, 0, 22330, 99.6875
225, 0, 110, 0, 0, 0, 22440, 99.7333
226, 2, 99, 1, 0, 0, 22539, 99.7301
227, 0, 110, 0, 0, 0, 22649, 99.7753
228, 1, 99, 0, 0, 0, 22748, 99.7719
229, 1, 99, 2, 0, 0, 22847, 99.7686
230, 0, 110, 0, 0, 0, 22957, 99.813
231, 1, 99, 0, 0, 0, 23056, 99.8095
232, 1, 99, 2, 0, 0, 23155, 99.806
233, 0, 110, 0, 0, 0, 23265, 99.8498
234, 2, 99, 0, 0, 0, 23364, 99.8462
235, 2, 99, 0, 0, 0, 23463, 99.8426
236, 1, 99, 0, 0, 0, 23562, 99.839
237, 2, 99, 0, 0, 0, 23661, 99.8354
238, 2, 99, 0, 0, 0, 23760, 99.8319
239, 1, 99, 0, 0, 0, 23859, 99.8285
240, 2, 99, 0, 0, 0, 23958, 99.825
241, 2, 99, 1, 0, 0, 24057, 99.8216
242, 0, 110, 0, 0, 0, 24167, 99.8636
243, 1, 99, 0, 0, 0, 24266, 99.8601
244, 1, 99, 0, 0, 0, 24365, 99.8566
245, 1, 99, 0, 0, 0, 24464, 99.8531
246, 1, 99, 2, 0, 0, 24563, 99.8496
247, 0, 110, 0, 0, 0, 24673, 99.8907
248, 2, 99, 0, 0, 0, 24772, 99.8871
249, 2, 99, 0, 0, 0, 24871, 99.8835
250, 2, 99, 1, 0, 0, 24970, 99.88
251, 0, 110, 0, 0, 0, 25080, 99.9203
252, 1, 99, 0, 0, 0, 25179, 99.9167
253, 1, 99, 0, 0, 0, 25278, 99.913
254, 1, 99, 0, 0, 0, 25377, 99.9094
255, 1, 99, 2, 0, 0, 25476, 99.9059
256, 0, 110, 0, 0, 0, 25586, 99.9453
257, 2, 99, 0, 0, 0, 25685, 99.9416
258, 2, 99, 0, 0, 0, 25784, 99.938
259, 2, 99, 1, 0, 0, 25883, 99.9344
260, 0, 110, 0, 0, 0, 25993, 99.9731
261, 1, 99, 0, 0, 0, 26092, 99.9693
262, 1, 99, 0, 0, 0, 26191, 99.9656
263, 2, 99, 0, 0, 0, 26290, 99.962
264, 2, 99, 0, 0, 0, 26389, 99.9583
265, 1, 99, 0, 0, 0, 26488, 99.9547
266, 2, 99, 0, 0, 0, 26587, 99.9511
267, 2, 99, 1, 0, 0, 26686, 99.9476
268, 0, 110, 0, 0, 0, 26796, 99.9851
269, 2, 99, 0, 0, 0, 26895, 99.9814
270, 1, 99, 0, 0, 0, 26994, 99.9778
271, 1, 99, 0, 0, 0, 27093, 99.9742
272, 1, 99, 2, 0, 0, 27192, 99.9706
273, 0, 110, 0, 0, 0, 27302, 100.007
274, 2, 99, 0, 0, 0, 27401, 100.004
275, 2, 99, 1, 0, 0, 27500, 100
276, 0, 110, 0, 0, 0, 27610, 100.036
277, 1, 99, 0, 0, 0, 27709, 100.032
278, 1, 99, 2, 0, 0, 27808, 100.029
279, 0, 110, 0, 0, 0, 27918, 100.065
280, 1, 99, 0, 0, 0, 28017, 100.061
281, 1, 99, 2, 0, 0, 28116, 100.057
282, 0, 110, 0, 0, 0, 28226, 100.092
283, 2, 99, 0, 0, 0, 28325, 100.088
284, 1, 99, 0, 0, 0, 28424, 100.085
285, 2, 99, 0, 0, 0, 28523, 100.081
286, 2, 99, 1, 0, 0, 28622, 100.077
287, 0, 110, 0, 0, 0, 28732, 100.111
288, 1, 99, 0, 0, 0, 28831, 100.108
289, 1, 99, 0, 0, 0, 28930, 100.104
290, 2, 99, 0, 0, 0, 29029, 100.1
291, 1, 99, 0, 0, 0, 29128, 100.096
292, 2, 99, 0, 0, 0, 29227, 100.092
293, 2, 99, 0, 0, 0, 29326, 100.089
294, 2, 99, 1, 0, 0, 29425, 100.085
295, 0, 0, 0, 0, 0, 29425, 99.7458
296, 2, 99, 0, 0, 0, 29524, 99.7432
297, 2, 99, 0, 0, 0, 29623, 99.7407
298, 2, 99, 1, 0, 0, 29722, 99.7383
299, 0, 110, 0, 0, 0, 29832, 99.7726
300, 2, 99, 0, 0, 0, 29931, 99.77
301, 1, 99, 0, 0, 0, 30030, 99.7674
302, 2, 99, 0, 0, 0, 30129, 99.7649
303, 2, 99, 1, 0, 0, 30228, 99.7624
304, 0, 110, 0, 0, 0, 30338, 99.7961
305, 2, 99, 0, 0, 0, 30437, 99.7934
306, 1, 99, 0, 0, 0, 30536, 99.7908
307, 2, 99, 0, 0, 0, 30635, 99.7883
308, 2, 99, 0, 0, 0, 30734, 99.7857
309, 2, 99, 0, 0, 0, 30833, 99.7832
310, 1, 99, 0, 0, 0, 30932, 99.7806
311, 1, 99, 2, 0, 0, 31031, 99.7781
312, 0, 0, 0, 0, 0, 31031, 99.4583
313, 2, 99, 0, 0, 0, 31130, 99.4569
314, 2, 99, 1, 0, 0, 31229, 99.4554
315, 0, 110, 0, 0, 0, 31339, 99.4889
316, 2, 99, 1, 0, 0, 31438, 99.4873
317, 0, 110, 0, 0, 0, 31548, 99.5205
318, 1, 99, 0, 0, 0, 31647, 99.5189
319, 1, 99, 2, 0, 0, 31746, 99.5172
320, 0, 110, 0, 0, 0, 31856, 99.55
321, 1, 99, 0, 0, 0, 31955, 99.5483
322, 2, 99, 0, 0, 0, 32054, 99.5466
323, 1, 99, 0, 0, 0, 32153, 99.5449
324, 1, 99, 0, 0, 0, 32252, 99.5432
325, 1, 99, 0, 0, 0, 32351, 99.5415
326, 1, 99, 0, 0, 0, 32450, 99.5399
327, 2, 99, 0, 0, 0, 32549, 99.5382
328, 2, 99, 0, 0, 0, 32648, 99.5366
329, 1, 99, 0, 0, 0, 32747, 99.535
330, 1, 99, 0, 0, 0, 32846, 99.5333
331, 1, 99, 0, 0, 0, 32945, 99.5317
332, 1, 99, 2, 0, 0, 33044, 99.5301
333, 0, 110, 0, 0, 0, 33154, 99.5616
334, 2, 99, 0, 0, 0, 33253, 99.5599
335, 2, 99, 1, 0, 0, 33352, 99.5582
336, 0, 110, 0, 0, 0, 33462, 99.5893
337, 2, 99, 0, 0, 0, 33561, 99.5875
338, 2, 99, 1, 0, 0, 33660, 99.5858
339, 0, 110, 0, 0, 0, 33770, 99.6165
340, 2, 99, 0, 0, 0, 33869, 99.6147
341, 2, 99, 1, 0, 0, 33968, 99.6129
342, 0, 110, 0, 0, 0, 34078, 99.6433
343, 1, 99, 0, 0, 0, 34177, 99.6414
344, 1, 99, 2, 0, 0, 34276, 99.6395
345, 0, 110, 0, 0, 0, 34386, 99.6696
346, 1, 99, 0, 0, 0, 34485, 99.6676
347, 1, 99, 0, 0, 0, 34584, 99.6657
348, 1, 99, 2, 0, 0, 34683, 99.6638
349, 0, 110, 0, 0, 0, 34793, 99.6934
350, 2, 99, 0, 0, 0, 34892, 99.6914
351, 2, 99, 0, 0, 0, 34991, 99.6895
352, 2, 99, 0, 0, 0, 35090, 99.6875
353, 2, 99, 1, 0, 0, 35189, 99.6856
354, 0, 110, 0, 0, 0, 35299, 99.7147
355, 2, 99, 0, 0, 0, 35398, 99.7127
356, 2, 99, 1, 0, 0, 35497, 99.7107
357, 0, 110, 0, 0, 0, 35607, 99.7395
358, 2, 99, 0, 0, 0, 35706, 99.7374
359, 1, 99, 0, 0, 0, 35805, 99.7354
360, 1, 99, 0, 0, 0, 35904, 99.7333
361, 2, 99, 0, 0, 0, 36003, 99.7313
362, 1, 99, 0, 0, 0, 36102, 99.7293
363, 2, 99, 0, 0, 0, 36201, 99.7273
364, 2, 99, 1, 0, 0, 36300, 99.7253
365, 0, 110, 0, 0, 0, 36410, 99.7534
366, 2, 99, 0, 0, 0, 36509, 99.7514
367, 2, 99, 0, 0, 0, 36608, 99.7493
368, 2, 99, 1, 0, 0, 36707, 99.7473
369, 0, 110, 0, 0, 0, 36817, 99.7751
370, 1, 99, 0, 0, 0, 36916, 99.773
371, 1, 99, 0, 0, 0, 37015, 99.7709
372, 1, 99, 2, 0, 0, 37114, 99.7688
373, 0, 110, 0, 0, 0, 37224, 99.7962
374, 2, 99, 0, 0, 0, 37323, 99.7941
375, 1, 99, 0, 0, 0, 37422, 99.792
376, 1, 99, 0, 0, 0, 37521, 99.7899
377, 2, 99, 0, 0, 0, 37620, 99.7878
378, 2, 99, 1, 0, 0, 37719, 99.7857
379, 0, 110, 0, 0, 0, 37829, 99.8127
380, 1, 99, 0, 0, 0, 37928, 99.8105
381, 2, 99, 0, 0, 0, 38027, 99.8084
382, 2, 99, 0, 0, 0, 38126, 99.8063
383, 2, 99, 0, 0, 0, 38225, 99.8042
384, 2, 99, 1, 0, 0, 38324, 99.8021
385, 0, 110, 0, 0, 0, 38434, 99.8286
386, 1, 99, 0, 0, 0, 38533, 99.8264
387, 1, 99, 0, 0, 0, 38632, 99.8243
388, 1, 99, 2, 0, 0, 38731, 99.8222
389, 0, 110, 0, 0, 0, 38841, 99.8483
390, 2, 99, 0, 0, 0, 38940, 99.8462
391, 2, 99, 1, 0, 0, 39039, 99.844
392, 0, 110, 0, 0, 0, 39149, 99.8699
393, 2, 99, 0, 0, 0, 39248, 99.8677
394, 1, 99, 0, 0, 0, 39347, 99.8655
395, 2, 99, 0, 0, 0, 39446, 99.8633
396, 1, 99, 0, 0, 0, 39545, 99.8611
397, 2, 99, 0, 0, 0, 39644, 99.8589
398, 2, 99, 0, 0, 0, 39743, 99.8568
399, 2, 99, 0, 0, 0, 39842, 99.8546
400, 1, 99, 0, 0, 0, 39941, 99.8525
401, 2, 99, 0, 0, 0, 40040, 99.8504
402, 2, 99, 0, 0, 0, 40139, 99.8483
403, 1, 99, 0, 0, 0, 40238, 99.8462
404, 2, 99, 0, 0, 0, 40337, 99.8441
405, 1, 99, 0, 0, 0, 40436, 99.842
406, 2, 99, 0, 0, 0, 40535, 99.8399
407, 2, 99, 0, 0, 0, 40634, 99.8378
408, 1, 99, 0, 0, 0, 40733, 99.8358
409, 2, 99, 0, 0, 0, 40832, 99.8337
410, 2, 99, 0, 0, 0, 40931, 99.8317
411, 1, 99, 0, 0, 0, 41030, 99.8297
412, 2, 99, 0, 0, 0, 41129, 99.8277
413, 2, 99, 1, 0, 0, 41228, 99.8257
414, 0, 110, 0, 0, 0, 41338, 99.8502
415, 1, 99, 0, 0, 0, 41437, 99.8482
416, 1, 99, 0, 0, 0, 41536, 99.8462
417, 2, 99, 0, 0, 0, 41635, 99.8441
418, 1, 99, 0, 0, 0, 41734, 99.8421
419, 1, 99, 0, 0, 0, 41833, 99.8401
420, 1, 99, 0, 0, 0, 41932, 99.8381
421, 1, 99, 2, 0, 0, 42031, 99.8361
422, 0, 110, 0, 0, 0, 42141, 99.8602
423, 1, 99, 0, 0, 0, 42240, 99.8582
424, 2, 99, 0, 0, 0, 42339, 99.8561
425, 2, 99, 0, 0, 0, 42438, 99.8541
426, 2, 99, 0, 0, 0, 42537, 99.8521
427, 2, 99, 0, 0, 0, 42636, 99.8501
428, 1, 99, 0, 0, 0, 42735, 99.8481
429, 2, 99, 0, 0, 0, 42834, 99.8462
430, 2, 99, 0, 0, 0, 42933, 99.8442
431, 2, 99, 0, 0, 0, 43032, 99.8422
432, 2, 99, 1, 0, 0, 43131, 99.8403
433, 0, 110, 0, 0, 0, 43241, 99.8637
434, 2, 99, 0, 0, 0, 43340, 99.8618
435, 2, 99, 0, 0, 0, 43439, 99.8598
436, 2, 99, 1, 0, 0, 43538, 99.8578
437, 0, 110, 0, 0, 0, 43648, 99.881
438, 1, 99, 0, 0, 0, 43747, 99.879
439, 1, 99, 0, 0, 0, 43846, 99.877
440, 1, 99, 0, 0, 0, 43945, 99.875
441, 2, 99, 0, 0, 0, 44044, 99.873
442, 1, 99, 0, 0, 0, 44143, 99.871
443, 1, 99, 0, 0, 0, 44242, 99.8691
444, 1, 99, 0, 0, 0, 44341, 99.8671
445, 1, 99, 0, 0, 0, 44440, 99.8652
446, 1, 99, 2, 0, 0, 44539, 99.8632
447, 0, 110, 0, 0, 0, 44649, 99.8859
448, 1, 99, 0, 0, 0, 44748, 99.8839
449, 1, 99, 0, 0, 0, 44847, 99.882
450, 1, 99, 0, 0, 0, 44946, 99.88
451, 1, 99, 0, 0, 0, 45045, 99.878
452, 2, 99, 0, 0, 0, 45144, 99.8761
453, 1, 99, 0, 0, 0, 45243, 99.8742
454, 1, 99, 2, 0, 0, 45342, 99.8722
455, 0, 110, 0, 0, 0, 45452, 99.8945
456, 2, 99, 0, 0, 0, 45551, 99.8925
457, 2, 99, 0, 0, 0, 45650, 99.8906
458, 2, 99, 1, 0, 0, 45749, 99.8886
459, 0, 110, 0, 0, 0, 45859, 99.9107
460, 1, 99, 0, 0, 0, 45958, 99.9087
461, 1, 99, 0, 0, 0, 46057, 99.9067
462, 2, 99, 0, 0, 0, 46156, 99.9048
463, 1, 99, 0, 0, 0, 46255, 99.9028
464, 1, 99, 0, 0, 0, 46354, 99.9009
465, 1, 99, 0, 0, 0, 46453, 99.8989
466, 2, 99, 0, 0, 0, 46552, 99.897
467, 2, 99, 0, 0, 0, 46651, 99.8951
468, 1, 99, 0, 0, 0, 46750, 99.8932
469, 1, 99, 2, 0, 0, 46849, 99.8913
470, 0, 110, 0, 0, 0, 46959, 99.9128
471, 2, 99, 0, 0, 0, 47058, 99.9108
472, 2, 99, 0, 0, 0, 47157, 99.9089
473, 2, 99, 1, 0, 0, 47256, 99.907
474, 0, 110, 0, 0, 0, 47366, 99.9283
475, 2, 99, 0, 0, 0, 47465, 99.9263
476, 2, 99, 0, 0, 0, 47564, 99.9244
477, 2, 99, 1, 0, 0, 47663, 99.9224
478, 0, 110, 0, 0, 0, 47773, 99.9435
479, 2, 99, 0, 0, 0, 47872, 99.9415
480, 1, 99, 0, 0, 0, 47971, 99.9396
481, 2, 99, 0, 0, 0, 48070, 99.9376
482, 2, 99, 1, 0, 0, 48169, 99.9357
483, 0, 110, 0, 0, 0, 48279, 99.9565
484, 1, 99, 0, 0, 0, 48378, 99.9545
485, 1, 99, 0, 0, 0, 48477, 99.9526
486, 1, 99, 2, 0, 0, 48576, 99.9506
487, 0, 110, 0, 0, 0, 48686, 99.9713
488, 2, 99, 0, 0, 0, 48785, 99.9693
489, 2, 99, 1, 0, 0, 48884, 99.9673
490, 0, 110, 0, 0, 0, 48994, 99.9878
491, 1, 99, 0, 0, 0, 49093, 99.9857
492, 1, 99, 0, 0, 0, 49192, 99.9837
493, 2, 99, 0, 0, 0, 49291, 99.9817
494, 1, 99, 0, 0, 0, 49390, 99.9798
495, 1, 99, 0, 0, 0, 49489, 99.9778
496, 1, 99, 2, 0, 0, 49588, 99.9758
497, 0, 110, 0, 0, 0, 49698, 99.996
498, 1, 99, 0, 0, 0, 49797, 99.994
499, 1, 99, 0, 0, 0, 49896, 99.992
500, 1, 99, 0, 0, 0, 49995, 99.99
501, 1, 99, 2, 0, 0, 50094, 99.988
502, 0, 110, 0, 0, 0, 50204, 100.008
503, 2, 99, 0, 0, 0, 50303, 100.006
504, 2, 99, 1, 0, 0, 50402, 100.004
505, 0, 110, 0, 0, 0, 50512, 100.024
506, 1, 99, 0, 0, 0, 50611, 100.022
507, 1, 99, 2, 0, 0, 50710, 100.02
508, 0, 110, 0, 0, 0, 50820, 100.039
509, 2, 99, 1, 0, 0, 50919, 100.037
510, 0, 110, 0, 0, 0, 51029, 100.057
511, 1, 99, 0, 0, 0, 51128, 100.055
512, 1, 99, 2, 0, 0, 51227, 100.053
513, 0, 110, 0, 0, 0, 51337, 100.072
514, 2, 99, 0, 0, 0, 51436, 100.07
515, 2, 99, 0, 0, 0, 51535, 100.068
516, 2, 99, 0, 0, 0, 51634, 100.066
517, 2, 99, 1, 0, 0, 51733, 100.064
518, 0, 110, 0, 0, 0, 51843, 100.083
519, 2, 99, 0, 0, 0, 51942, 100.081
520, 2, 99, 1, 0, 0, 52041, 100.079
521, 0, 110, 0, 0, 0, 52151, 100.098
522, 2, 99, 0, 0, 0, 52250, 100.096
523, 2, 99, 1, 0, 0, 52349, 100.094
524, 0, 110, 0, 0, 0, 52459, 100.113
