cycle, observation, reward, action, explored, explore_rate, total reward, average reward
99, 1, 99, 0, 1, 0.897538, 7480, 75.5556
100, 1, 99, 1, 1, 0.896641, 7579, 75.79
101, 0, 0, 2, 1, 0.895744, 7579, 75.0396
102, 0, 110, 2, 1, 0.894848, 7689, 75.3824
103, 0, 0, 1, 1, 0.893954, 7689, 74.6505
104, 0, 0, 1, 1, 0.89306, 7689, 73.9327
105, 0, 0, 0, 1, 0.892167, 7689, 73.2286
106, 1, 99, 1, 1, 0.891274, 7788, 73.4717
107, 0, 110, 2, 1, 0.890383, 7898, 73.8131
108, 0, 110, 0, 1, 0.889493, 8008, 74.1481
109, 1, 99, 0, 1, 0.888603, 8107, 74.3761
110, 2, 99, 0, 1, 0.887715, 8206, 74.6
111, 1, 99, 0, 0, 0.886827, 8305, 74.8198
112, 1, 99, 2, 1, 0.88594, 8404, 75.0357
113, 0, 110, 1, 1, 0.885054, 8514, 75.3451
114, 0, 0, 2, 1, 0.884169, 8514, 74.6842
115, 0, 0, 2, 1, 0.883285, 8514, 74.0348
116, 0, 110, 0, 1, 0.882402, 8624, 74.3448
117, 1, 99, 0, 1, 0.881519, 8723, 74.5556
118, 1, 99, 1, 1, 0.880638, 8822, 74.7627
119, 0, 0, 1, 1, 0.879757, 8822, 74.1345
120, 0, 0, 2, 1, 0.878877, 8822, 73.5167
121, 0, 0, 1, 1, 0.877999, 8822, 72.9091
122, 0, 110, 0, 1, 0.877121, 8932, 73.2131
123, 2, 99, 2, 1, 0.876243, 9031, 73.4228
124, 0, 0, 1, 1, 0.875367, 9031, 72.8306
125, 0, 110, 2, 1, 0.874492, 9141, 73.128
126, 0, 0, 1, 1, 0.873617, 9141, 72.5476
127, 0, 0, 1, 1, 0.872744, 9141, 71.9764
128, 0, 0, 0, 1, 0.871871, 9141, 71.4141
129, 2, 99, 2, 1, 0.870999, 9240, 71.6279
130, 0, 0, 0, 1, 0.870128, 9240, 71.0769
131, 1, 99, 1, 1, 0.869258, 9339, 71.2901
132, 0, 0, 0, 1, 0.868389, 9339, 70.75
133, 2, 99, 0, 1, 0.86752, 9438, 70.9624
134, 2, 99, 2, 1, 0.866653, 9537, 71.1716
135, 0, 0, 2, 1, 0.865786, 9537, 70.6444
136, 0, 0, 1, 1, 0.86492, 9537, 70.125
137, 0, 110, 1, 1, 0.864055, 9647, 70.4161
138, 0, 110, 1, 1, 0.863191, 9757, 70.7029
139, 0, 110, 0, 0, 0.862328, 9867, 70.9856
140, 1, 99, 0, 1, 0.861466, 9966, 71.1857
141, 1, 99, 0, 0, 0.860604, 10065, 71.383
142, 1, 99, 0, 0, 0.859744, 10164, 71.5775
143, 1, 99, 2, 1, 0.858884, 10263, 71.7692
144, 0, 110, 1, 1, 0.858025, 10373, 72.0347
145, 0, 0, 2, 1, 0.857167, 10373, 71.5379
146, 0, 0, 0, 1, 0.85631, 10373, 71.0479
147, 2, 99, 2, 1, 0.855454, 10472, 71.2381
148, 0, 0, 1, 1, 0.854598, 10472, 70.7568
149, 0, 0, 0, 1, 0.853744, 10472, 70.2819
150, 2, 99, 2, 1, 0.85289, 10571, 70.4733
151, 0, 0, 2, 1, 0.852037, 10571, 70.0066
152, 0, 110, 2, 1, 0.851185, 10681, 70.2697
153, 0, 0, 2, 1, 0.850334, 10681, 69.8105
154, 0, 110, 1, 1, 0.849483, 10791, 70.0714
155, 0, 110, 2, 1, 0.848634, 10901, 70.329
156, 0, 110, 0, 1, 0.847785, 11011, 70.5833
157, 1, 99, 0, 0, 0.846937, 11110, 70.7643
158, 2, 99, 0, 0, 0.846091, 11209, 70.943
159, 2, 99, 0, 1, 0.845244, 11308, 71.1195
160, 2, 99, 2, 1, 0.844399, 11407, 71.2938
161, 0, 0, 1, 1, 0.843555, 11407, 70.8509
162, 0, 110, 2, 1, 0.842711, 11517, 71.0926
163, 0, 0, 2, 1, 0.841869, 11517, 70.6564
164, 0, 0, 1, 1, 0.841027, 11517, 70.2256
165, 0, 110, 2, 1, 0.840186, 11627, 70.4667
166, 0, 110, 1, 1, 0.839345, 11737, 70.7048
167, 0, 110, 1, 1, 0.838506, 11847, 70.9401
168, 0, 110, 2, 1, 0.837668, 11957, 71.1726
169, 0, 0, 0, 1, 0.83683, 11957, 70.7515
170, 2, 99, 2, 1, 0.835993, 12056, 70.9176
171, 0, 0, 0, 0, 0.835157, 12056, 70.5029
172, 2, 99, 0, 1, 0.834322, 12155, 70.6686
173, 2, 99, 2, 1, 0.833488, 12254, 70.8324
174, 0, 0, 1, 1, 0.832654, 12254, 70.4253
175, 0, 110, 0, 1, 0.831822, 12364, 70.6514
176, 2, 99, 1, 1, 0.83099, 12463, 70.8125
177, 0, 110, 2, 1, 0.830159, 12573, 71.0339
178, 0, 110, 0, 1, 0.829329, 12683, 71.2528
179, 2, 99, 2, 1, 0.828499, 12782, 71.4078
180, 0, 110, 0, 1, 0.827671, 12892, 71.6222
181, 2, 99, 1, 1, 0.826843, 12991, 71.7735
182, 0, 110, 1, 1, 0.826016, 13101, 71.9835
183, 0, 0, 0, 0, 0.82519, 13101, 71.5902
184, 2, 99, 2, 1, 0.824365, 13200, 71.7391
185, 0, 0, 0, 1, 0.823541, 13200, 71.3514
186, 1, 99, 1, 1, 0.822717, 13299, 71.5
187, 0, 0, 0, 1, 0.821894, 13299, 71.1176
188, 1, 99, 1, 1, 0.821072, 13398, 71.266
189, 0, 0, 0, 1, 0.820251, 13398, 70.8889
190, 2, 99, 0, 0, 0.819431, 13497, 71.0368
191, 2, 99, 0, 1, 0.818612, 13596, 71.1832
192, 2, 99, 1, 1, 0.817793, 13695, 71.3281
193, 0, 110, 2, 1, 0.816975, 13805, 71.5285
194, 0, 110, 2, 1, 0.816158, 13915, 71.7268
195, 0, 0, 1, 1, 0.815342, 13915, 71.359
196, 0, 110, 1, 1, 0.814527, 14025, 71.5561
197, 0, 110, 0, 1, 0.813712, 14135, 71.7513
198, 2, 99, 0, 1, 0.812899, 14234, 71.8889
199, 2, 99, 0, 0, 0.812086, 14333, 72.0251
200, 2, 99, 1, 1, 0.811274, 14432, 72.16
201, 0, 110, 2, 1, 0.810462, 14542, 72.3483
202, 0, 110, 0, 1, 0.809652, 14652, 72.5347
203, 2, 99, 1, 1, 0.808842, 14751, 72.665
204, 0, 110, 0, 0, 0.808033, 14861, 72.848
205, 1, 99, 0, 1, 0.807225, 14960, 72.9756
206, 2, 99, 1, 1, 0.806418, 15059, 73.1019
207, 0, 0, 2, 1, 0.805612, 15059, 72.7488
208, 0, 0, 0, 1, 0.804806, 15059, 72.399
209, 1, 99, 1, 1, 0.804001, 15158, 72.5263
210, 0, 0, 2, 1, 0.803197, 15158, 72.181
211, 0, 0, 0, 0, 0.802394, 15158, 71.8389
212, 1, 99, 0, 0, 0.801592, 15257, 71.967
213, 1, 99, 1, 1, 0.80079, 15356, 72.0939
214, 0, 0, 2, 1, 0.799989, 15356, 71.757
215, 0, 0, 0, 1, 0.799189, 15356, 71.4233
216, 1, 99, 0, 1, 0.79839, 15455, 71.5509
217, 1, 99, 2, 1, 0.797592, 15554, 71.6774
218, 0, 110, 0, 0, 0.796794, 15664, 71.8532
219, 1, 99, 2, 1, 0.795997, 15763, 71.9772
220, 0, 110, 0, 0, 0.795201, 15873, 72.15
221, 2, 99, 0, 1, 0.794406, 15972, 72.2715
222, 2, 99, 0, 1, 0.793612, 16071, 72.3919
223, 2, 99, 0, 0, 0.792818, 16170, 72.5112
224, 2, 99, 2, 1, 0.792025, 16269, 72.6295
225, 0, 0, 2, 1, 0.791233, 16269, 72.3067
226, 0, 0, 0, 1, 0.790442, 16269, 71.9867
227, 1, 99, 0, 1, 0.789652, 16368, 72.1057
228, 1, 99, 2, 0, 0.788862, 16467, 72.2237
229, 0, 110, 1, 1, 0.788073, 16577, 72.3886
230, 0, 110, 2, 1, 0.787285, 16687, 72.5522
231, 0, 110, 1, 1, 0.786498, 16797, 72.7143
232, 0, 0, 0, 0, 0.785711, 16797, 72.4009
233, 2, 99, 0, 1, 0.784926, 16896, 72.515
234, 2, 99, 0, 1, 0.784141, 16995, 72.6282
235, 2, 99, 2, 1, 0.783356, 17094, 72.7404
236, 0, 0, 2, 1, 0.782573, 17094, 72.4322
237, 0, 0, 1, 1, 0.781791, 17094, 72.1266
238, 0, 110, 2, 1, 0.781009, 17204, 72.2857
239, 0, 0, 2, 1, 0.780228, 17204, 71.9833
240, 0, 110, 1, 1, 0.779448, 17314, 72.1417
241, 0, 0, 1, 1, 0.778668, 17314, 71.8423
242, 0, 0, 0, 1, 0.777889, 17314, 71.5455
243, 2, 99, 0, 0, 0.777112, 17413, 71.6584
244, 1, 99, 0, 1, 0.776334, 17512, 71.7705
245, 2, 99, 0, 0, 0.775558, 17611, 71.8816
246, 2, 99, 0, 1, 0.774783, 17710, 71.9919
247, 1, 99, 0, 1, 0.774008, 17809, 72.1012
248, 2, 99, 0, 1, 0.773234, 17908, 72.2097
249, 2, 99, 0, 0, 0.77246, 18007, 72.3173
250, 2, 99, 1, 1, 0.771688, 18106, 72.424
251, 0, 110, 1, 1, 0.770916, 18216, 72.5737
252, 0, 0, 1, 1, 0.770145, 18216, 72.2857
253, 0, 0, 1, 1, 0.769375, 18216, 72
254, 0, 110, 1, 1, 0.768606, 18326, 72.1496
255, 0, 0, 2, 1, 0.767837, 18326, 71.8667
256, 0, 110, 0, 0, 0.767069, 18436, 72.0156
257, 1, 99, 1, 1, 0.766302, 18535, 72.1206
258, 0, 110, 0, 0, 0.765536, 18645, 72.2674
259, 1, 99, 0, 1, 0.764771, 18744, 72.3707
260, 2, 99, 2, 1, 0.764006, 18843, 72.4731
261, 0, 110, 0, 0, 0.763242, 18953, 72.6169
262, 2, 99, 2, 1, 0.762479, 19052, 72.7176
263, 0, 0, 1, 1, 0.761716, 19052, 72.4411
264, 0, 0, 0, 0, 0.760954, 19052, 72.1667
265, 2, 99, 0, 0, 0.760193, 19151, 72.2679
266, 2, 99, 0, 1, 0.759433, 19250, 72.3684
267, 1, 99, 2, 1, 0.758674, 19349, 72.4682
268, 0, 0, 0, 0, 0.757915, 19349, 72.1978
269, 1, 99, 1, 1, 0.757157, 19448, 72.2974
270, 0, 0, 1, 1, 0.7564, 19448, 72.0296
271, 0, 0, 2, 1, 0.755644, 19448, 71.7638
272, 0, 110, 2, 1, 0.754888, 19558, 71.9044
273, 0, 110, 1, 1, 0.754133, 19668, 72.044
274, 0, 0, 0, 1, 0.753379, 19668, 71.781
275, 2, 99, 0, 0, 0.752626, 19767, 71.88
276, 2, 99, 2, 1, 0.751873, 19866, 71.9783
277, 0, 0, 0, 0, 0.751121, 19866, 71.7184
278, 1, 99, 0, 1, 0.75037, 19965, 71.8165
279, 1, 99, 2, 1, 0.74962, 20064, 71.914
280, 0, 110, 2, 1, 0.74887, 20174, 72.05
281, 0, 0, 2, 1, 0.748121, 20174, 71.7936
282, 0, 110, 0, 1, 0.747373, 20284, 71.9291
283, 1, 99, 0, 0, 0.746626, 20383, 72.0247
284, 1, 99, 2, 1, 0.745879, 20482, 72.1197
285, 0, 110, 2, 1, 0.745133, 20592, 72.2526
286, 0, 110, 0, 0, 0.744388, 20702, 72.3846
287, 2, 99, 0, 0, 0.743644, 20801, 72.4774
288, 2, 99, 0, 1, 0.7429, 20900, 72.5694
289, 2, 99, 2, 1, 0.742157, 20999, 72.6609
290, 0, 0, 2, 1, 0.741415, 20999, 72.4103
291, 0, 0, 1, 1, 0.740673, 20999, 72.1615
292, 0, 110, 0, 1, 0.739933, 21109, 72.2911
293, 2, 99, 1, 1, 0.739193, 21208, 72.3823
294, 0, 110, 1, 1, 0.738454, 21318, 72.5102
295, 0, 0, 0, 0, 0.737715, 21318, 72.2644
296, 2, 99, 1, 1, 0.736977, 21417, 72.3547
297, 0, 110, 2, 1, 0.736241, 21527, 72.4815
298, 0, 110, 1, 1, 0.735504, 21637, 72.6074
299, 0, 0, 1, 1, 0.734769, 21637, 72.3645
300, 0, 0, 0, 0, 0.734034, 21637, 72.1233
301, 2, 99, 0, 0, 0.7333, 21736, 72.2126
302, 2, 99, 0, 0, 0.732567, 21835, 72.3013
303, 2, 99, 2, 1, 0.731834, 21934, 72.3894
304, 0, 0, 1, 1, 0.731102, 21934, 72.1513
305, 0, 0, 0, 1, 0.730371, 21934, 71.9148
306, 2, 99, 2, 1, 0.729641, 22033, 72.0033
307, 0, 0, 0, 0, 0.728911, 22033, 71.7687
308, 1, 99, 1, 1, 0.728182, 22132, 71.8571
309, 0, 110, 1, 1, 0.727454, 22242, 71.9806
310, 0, 110, 0, 0, 0.726727, 22352, 72.1032
311, 1, 99, 2, 1, 0.726, 22451, 72.1897
312, 0, 110, 2, 1, 0.725274, 22561, 72.3109
313, 0, 0, 1, 1, 0.724549, 22561, 72.0799
314, 0, 0, 2, 1, 0.723824, 22561, 71.8503
315, 0, 110, 2, 1, 0.7231, 22671, 71.9714
316, 0, 110, 0, 0, 0.722377, 22781, 72.0918
317, 2, 99, 1, 1, 0.721655, 22880, 72.1767
318, 0, 110, 0, 1, 0.720933, 22990, 72.2956
319, 1, 99, 0, 0, 0.720212, 23089, 72.3793
320, 1, 99, 1, 1, 0.719492, 23188, 72.4625
321, 0, 0, 0, 1, 0.718772, 23188, 72.2368
322, 2, 99, 0, 1, 0.718054, 23287, 72.3199
323, 2, 99, 2, 1, 0.717336, 23386, 72.4025
324, 0, 0, 0, 0, 0.716618, 23386, 72.179
325, 2, 99, 2, 1, 0.715902, 23485, 72.2615
326, 0, 0, 1, 1, 0.715186, 23485, 72.0399
327, 0, 110, 2, 1, 0.714471, 23595, 72.156
328, 0, 110, 2, 1, 0.713756, 23705, 72.2713
329, 0, 0, 0, 1, 0.713042, 23705, 72.0517
330, 2, 99, 0, 0, 0.712329, 23804, 72.1333
331, 2, 99, 2, 1, 0.711617, 23903, 72.2145
332, 0, 0, 0, 0, 0.710905, 23903, 71.997
333, 1, 99, 0, 0, 0.710194, 24002, 72.0781
334, 1, 99, 0, 1, 0.709484, 24101, 72.1587
335, 2, 99, 0, 0, 0.708775, 24200, 72.2388
336, 1, 99, 1, 1, 0.708066, 24299, 72.3185
337, 0, 0, 2, 1, 0.707358, 24299, 72.1039
338, 0, 0, 0, 1, 0.706651, 24299, 71.8905
339, 1, 99, 0, 0, 0.705944, 24398, 71.9705
340, 2, 99, 1, 0, 0.705238, 24497, 72.05
341, 0, 110, 0, 1, 0.704533, 24607, 72.1613
342, 1, 99, 0, 1, 0.703828, 24706, 72.2398
343, 1, 99, 1, 1, 0.703124, 24805, 72.3178
344, 0, 0, 0, 0, 0.702421, 24805, 72.1076
345, 2, 99, 1, 1, 0.701719, 24904, 72.1855
346, 0, 110, 1, 1, 0.701017, 25014, 72.2948
347, 0, 110, 2, 1, 0.700316, 25124, 72.4035
348, 0, 110, 0, 1, 0.699616, 25234, 72.5115
349, 2, 99, 0, 0, 0.698916, 25333, 72.5874
350, 2, 99, 0, 0, 0.698217, 25432, 72.6629
351, 2, 99, 0, 1, 0.697519, 25531, 72.7379
352, 1, 99, 1, 1, 0.696822, 25630, 72.8125
353, 0, 110, 0, 1, 0.696125, 25740, 72.9178
354, 2, 99, 0, 1, 0.695429, 25839, 72.9915
355, 2, 99, 2, 1, 0.694733, 25938, 73.0648
356, 0, 0, 0, 0, 0.694038, 25938, 72.8596
357, 1, 99, 0, 0, 0.693344, 26037, 72.9328
358, 1, 99, 1, 1, 0.692651, 26136, 73.0056
359, 0, 0, 0, 0, 0.691958, 26136, 72.8022
360, 1, 99, 2, 1, 0.691266, 26235, 72.875
361, 0, 110, 0, 1, 0.690575, 26345, 72.9778
362, 2, 99, 0, 1, 0.689885, 26444, 73.0497
363, 2, 99, 0, 0, 0.689195, 26543, 73.1212
364, 2, 99, 0, 0, 0.688506, 26642, 73.1923
365, 1, 99, 0, 1, 0.687817, 26741, 73.263
366, 2, 99, 0, 1, 0.687129, 26840, 73.3333
367, 2, 99, 2, 1, 0.686442, 26939, 73.4033
368, 0, 0, 2, 1, 0.685756, 26939, 73.2038
369, 0, 0, 1, 0, 0.68507, 26939, 73.0054
370, 0, 110, 0, 1, 0.684385, 27049, 73.1054
371, 1, 99, 0, 1, 0.6837, 27148, 73.1752
372, 2, 99, 0, 1, 0.683017, 27247, 73.2446
373, 2, 99, 0, 1, 0.682334, 27346, 73.3137
374, 2, 99, 2, 1, 0.681651, 27445, 73.3824
375, 0, 0, 0, 1, 0.68097, 27445, 73.1867
376, 1, 99, 0, 1, 0.680289, 27544, 73.2553
377, 1, 99, 0, 1, 0.679608, 27643, 73.3236
378, 1, 99, 0, 0, 0.678929, 27742, 73.3915
379, 1, 99, 2, 1, 0.67825, 27841, 73.4591
380, 0, 110, 0, 0, 0.677572, 27951, 73.5553
381, 2, 99, 0, 0, 0.676894, 28050, 73.622
382, 2, 99, 2, 1, 0.676217, 28149, 73.6885
383, 0, 0, 2, 1, 0.675541, 28149, 73.4961
384, 0, 110, 1, 1, 0.674865, 28259, 73.5911
385, 0, 110, 0, 1, 0.674191, 28369, 73.6857
386, 1, 99, 0, 0, 0.673516, 28468, 73.7513
387, 1, 99, 1, 1, 0.672843, 28567, 73.8165
388, 0, 0, 0, 1, 0.67217, 28567, 73.6263
389, 2, 99, 0, 1, 0.671498, 28666, 73.6915
390, 2, 99, 2, 1, 0.670826, 28765, 73.7564
391, 0, 0, 0, 1, 0.670156, 28765, 73.5678
392, 2, 99, 2, 1, 0.669485, 28864, 73.6327
393, 0, 0, 0, 1, 0.668816, 28864, 73.4453
394, 2, 99, 2, 1, 0.668147, 28963, 73.5102
395, 0, 0, 0, 0, 0.667479, 28963, 73.3241
396, 1, 99, 1, 1, 0.666811, 29062, 73.3889
397, 0, 0, 1, 1, 0.666145, 29062, 73.204
398, 0, 110, 1, 1, 0.665478, 29172, 73.2965
399, 0, 110, 0, 1, 0.664813, 29282, 73.3885
400, 2, 99, 2, 1, 0.664148, 29381, 73.4525
401, 0, 110, 2, 1, 0.663484, 29491, 73.5436
402, 0, 110, 2, 1, 0.662821, 29601, 73.6343
403, 0, 0, 2, 1, 0.662158, 29601, 73.4516
404, 0, 0, 1, 1, 0.661496, 29601, 73.2698
405, 0, 0, 0, 0, 0.660834, 29601, 73.0889
406, 2, 99, 2, 1, 0.660173, 29700, 73.1527
407, 0, 0, 0, 1, 0.659513, 29700, 72.973
408, 2, 99, 0, 0, 0.658854, 29799, 73.0368
409, 2, 99, 0, 1, 0.658195, 29898, 73.1002
410, 1, 99, 0, 0, 0.657537, 29997, 73.1634
411, 2, 99, 1, 1, 0.656879, 30096, 73.2263
412, 0, 110, 0, 0, 0.656222, 30206, 73.3155
413, 2, 99, 0, 1, 0.655566, 30305, 73.3777
414, 2, 99, 1, 1, 0.65491, 30404, 73.4396
415, 0, 110, 0, 0, 0.654255, 30514, 73.5277
416, 1, 99, 0, 1, 0.653601, 30613, 73.5889
417, 1, 99, 2, 1, 0.652948, 30712, 73.6499
418, 0, 110, 0, 1, 0.652295, 30822, 73.7368
419, 2, 99, 1, 1, 0.651642, 30921, 73.7971
420, 0, 110, 0, 1, 0.650991, 31031, 73.8833
421, 2, 99, 0, 1, 0.65034, 31130, 73.943
422, 2, 99, 0, 0, 0.649689, 31229, 74.0024
423, 2, 99, 0, 1, 0.64904, 31328, 74.0615
424, 2, 99, 0, 1, 0.648391, 31427, 74.1203
425, 1, 99, 2, 1, 0.647742, 31526, 74.1788
426, 0, 0, 2, 1, 0.647094, 31526, 74.0047
427, 0, 110, 0, 0, 0.646447, 31636, 74.089
428, 1, 99, 1, 1, 0.645801, 31735, 74.1472
429, 0, 0, 0, 1, 0.645155, 31735, 73.9744
430, 2, 99, 0, 0, 0.64451, 31834, 74.0326
431, 2, 99, 0, 0, 0.643865, 31933, 74.0905
432, 2, 99, 0, 1, 0.643222, 32032, 74.1481
433, 1, 99, 0, 0, 0.642578, 32131, 74.2055
434, 1, 99, 0, 0, 0.641936, 32230, 74.2627
435, 1, 99, 0, 0, 0.641294, 32329, 74.3195
436, 1, 99, 2, 1, 0.640653, 32428, 74.3761
437, 0, 110, 0, 0, 0.640012, 32538, 74.4577
438, 1, 99, 1, 1, 0.639372, 32637, 74.5137
439, 0, 0, 0, 0, 0.638733, 32637, 74.344
440, 1, 99, 0, 1, 0.638094, 32736, 74.4
441, 2, 99, 0, 0, 0.637456, 32835, 74.4558
442, 2, 99, 2, 1, 0.636818, 32934, 74.5113
443, 0, 0, 0, 0, 0.636181, 32934, 74.3431
444, 1, 99, 0, 0, 0.635545, 33033, 74.3986
445, 1, 99, 2, 1, 0.63491, 33132, 74.4539
446, 0, 110, 1, 1, 0.634275, 33242, 74.5336
447, 0, 110, 0, 0, 0.633641, 33352, 74.613
448, 2, 99, 1, 0, 0.633007, 33451, 74.6674
449, 0, 110, 2, 1, 0.632374, 33561, 74.7461
450, 0, 0, 0, 1, 0.631742, 33561, 74.58
451, 1, 99, 0, 0, 0.63111, 33660, 74.6341
452, 2, 99, 2, 1, 0.630479, 33759, 74.6881
453, 0, 110, 2, 1, 0.629848, 33869, 74.766
454, 0, 0, 0, 0, 0.629218, 33869, 74.6013
455, 2, 99, 1, 0, 0.628589, 33968, 74.6549
456, 0, 0, 2, 1, 0.627961, 33968, 74.4912
457, 0, 110, 0, 0, 0.627333, 34078, 74.5689
458, 2, 99, 0, 0, 0.626705, 34177, 74.6223
459, 2, 99, 2, 1, 0.626079, 34276, 74.6754
460, 0, 0, 0, 0, 0.625452, 34276, 74.513
461, 2, 99, 0, 0, 0.624827, 34375, 74.5662
462, 2, 99, 2, 1, 0.624202, 34474, 74.619
463, 0, 0, 2, 1, 0.623578, 34474, 74.4579
464, 0, 0, 0, 0, 0.622954, 34474, 74.2974
465, 1, 99, 1, 1, 0.622331, 34573, 74.3505
466, 0, 0, 0, 0, 0.621709, 34573, 74.191
467, 1, 99, 0, 1, 0.621087, 34672, 74.2441
468, 2, 99, 1, 1, 0.620466, 34771, 74.297
