cycle, observation, reward, action, explored, explore_rate, total reward, average reward
232, 0, 2, 0, 0, 0, 233, 1.00431
233, 2, 0, 2, 0, 0, 233, 1
234, 2, 1, 2, 0, 0, 234, 1
235, 1, 0, 0, 0, 0, 234, 0.995745
236, 2, 0, 2, 0, 0, 234, 0.991525
237, 2, 1, 1, 0, 0, 235, 0.991561
238, 2, 2, 0, 0, 0, 237, 0.995798
239, 0, 1, 1, 0, 0, 238, 0.995816
240, 1, 1, 1, 0, 0, 239, 0.995833
241, 2, 2, 0, 0, 0, 241, 1
242, 0, 1, 0, 0, 0, 242, 1
243, 0, 1, 0, 0, 0, 243, 1
244, 1, 2, 1, 0, 0, 245, 1.0041
245, 0, 0, 0, 0, 0, 245, 1
246, 2, 0, 1, 0, 0, 245, 0.995935
247, 2, 2, 2, 0, 0, 247, 1
248, 1, 0, 0, 0, 0, 247, 0.995968
249, 1, 2, 0, 0, 0, 249, 1
250, 0, 1, 1, 0, 0, 250, 1
251, 2, 2, 1, 0, 0, 252, 1.00398
252, 2, 2, 0, 0, 0, 254, 1.00794
253, 0, 1, 0, 0, 0, 255, 1.00791
254, 1, 2, 0, 0, 0, 257, 1.01181
255, 0, 1, 2, 0, 0, 258, 1.01176
256, 0, 2, 0, 0, 0, 260, 1.01562
257, 2, 0, 1, 0, 0, 260, 1.01167
258, 2, 2, 1, 0, 0, 262, 1.0155
259, 1, 1, 0, 0, 0, 263, 1.01544
260, 1, 2, 0, 0, 0, 265, 1.01923
261, 0, 1, 0, 0, 0, 266, 1.01916
262, 0, 1, 0, 0, 0, 267, 1.01908
263, 2, 0, 1, 0, 0, 267, 1.01521
264, 2, 2, 1, 0, 0, 269, 1.01894
265, 0, 0, 0, 0, 0, 269, 1.01509
266, 1, 2, 2, 0, 0, 271, 1.0188
267, 1, 0, 0, 0, 0, 271, 1.01498
268, 2, 0, 2, 0, 0, 271, 1.01119
269, 2, 1, 0, 0, 0, 272, 1.01115
270, 2, 0, 1, 0, 0, 272, 1.00741
271, 2, 2, 0, 0, 0, 274, 1.01107
272, 1, 2, 2, 0, 0, 276, 1.01471
273, 0, 2, 0, 0, 0, 278, 1.01832
274, 1, 2, 2, 0, 0, 280, 1.0219
275, 1, 0, 0, 0, 0, 280, 1.01818
276, 1, 2, 0, 0, 0, 282, 1.02174
277, 0, 1, 0, 0, 0, 283, 1.02166
278, 2, 0, 1, 0, 0, 283, 1.01799
279, 2, 2, 0, 0, 0, 285, 1.02151
280, 2, 0, 1, 0, 0, 285, 1.01786
281, 2, 2, 0, 0, 0, 287, 1.02135
282, 0, 1, 0, 0, 0, 288, 1.02128
283, 1, 2, 0, 0, 0, 290, 1.02473
284, 1, 2, 0, 0, 0, 292, 1.02817
285, 1, 2, 0, 0, 0, 294, 1.03158
286, 2, 0, 1, 0, 0, 294, 1.02797
287, 2, 2, 2, 0, 0, 296, 1.03136
288, 0, 2, 0, 0, 0, 298, 1.03472
289, 1, 2, 0, 0, 0, 300, 1.03806
290, 0, 1, 1, 0, 0, 301, 1.03793
291, 2, 2, 1, 0, 0, 303, 1.04124
292, 1, 1, 0, 0, 0, 304, 1.0411
293, 2, 0, 1, 0, 0, 304, 1.03754
294, 2, 2, 0, 0, 0, 306, 1.04082
295, 2, 0, 1, 0, 0, 306, 1.03729
296, 2, 2, 2, 0, 0, 308, 1.04054
297, 0, 2, 0, 0, 0, 310, 1.04377
298, 2, 0, 1, 0, 0, 310, 1.04027
299, 2, 2, 2, 0, 0, 312, 1.04348
300, 1, 0, 0, 0, 0, 312, 1.04
301, 2, 0, 2, 0, 0, 312, 1.03654
302, 2, 1, 0, 0, 0, 313, 1.03642
303, 1, 2, 0, 0, 0, 315, 1.0396
304, 0, 1, 1, 0, 0, 316, 1.03947
305, 2, 2, 1, 0, 0, 318, 1.04262
306, 2, 2, 0, 0, 0, 320, 1.04575
307, 2, 0, 1, 0, 0, 320, 1.04235
308, 2, 2, 2, 0, 0, 322, 1.04545
309, 0, 2, 0, 0, 0, 324, 1.04854
310, 2, 0, 1, 0, 0, 324, 1.04516
311, 2, 2, 2, 0, 0, 326, 1.04823
312, 0, 2, 0, 0, 0, 328, 1.05128
313, 0, 1, 1, 0, 0, 329, 1.05112
314, 0, 0, 2, 0, 0, 329, 1.04777
315, 2, 1, 2, 0, 0, 330, 1.04762
316, 1, 0, 0, 0, 0, 330, 1.0443
317, 1, 2, 0, 0, 0, 332, 1.04732
318, 2, 0, 1, 0, 0, 332, 1.04403
319, 2, 2, 2, 0, 0, 334, 1.04702
320, 0, 2, 1, 0, 0, 336, 1.05
321, 2, 2, 1, 0, 0, 338, 1.05296
322, 2, 2, 1, 0, 0, 340, 1.0559
323, 1, 1, 2, 0, 0, 341, 1.05573
324, 2, 1, 2, 0, 0, 342, 1.05556
325, 1, 0, 0, 0, 0, 342, 1.05231
326, 1, 2, 0, 0, 0, 344, 1.05521
327, 2, 0, 1, 0, 0, 344, 1.05199
328, 2, 2, 2, 0, 0, 346, 1.05488
329, 1, 0, 0, 0, 0, 346, 1.05167
330, 1, 2, 0, 0, 0, 348, 1.05455
331, 1, 2, 1, 0, 0, 350, 1.0574
332, 2, 2, 1, 0, 0, 352, 1.06024
333, 2, 2, 0, 0, 0, 354, 1.06306
334, 1, 2, 1, 0, 0, 356, 1.06587
335, 1, 1, 1, 0, 0, 357, 1.06567
336, 1, 1, 1, 0, 0, 358, 1.06548
337, 1, 1, 1, 0, 0, 359, 1.06528
338, 2, 2, 1, 0, 0, 361, 1.06805
339, 1, 1, 0, 0, 0, 362, 1.06785
340, 2, 0, 1, 0, 0, 362, 1.06471
341, 2, 2, 2, 0, 0, 364, 1.06745
342, 1, 0, 0, 0, 0, 364, 1.06433
343, 1, 2, 0, 0, 0, 366, 1.06706
344, 0, 1, 1, 0, 0, 367, 1.06686
345, 2, 2, 1, 0, 0, 369, 1.06957
346, 2, 2, 0, 0, 0, 371, 1.07225
347, 1, 2, 1, 0, 0, 373, 1.07493
348, 2, 2, 1, 0, 0, 375, 1.07759
349, 0, 0, 0, 0, 0, 375, 1.0745
350, 1, 2, 1, 0, 0, 377, 1.07714
351, 0, 0, 0, 0, 0, 377, 1.07407
352, 1, 2, 0, 0, 0, 379, 1.0767
353, 1, 2, 1, 0, 0, 381, 1.07932
354, 0, 0, 0, 0, 0, 381, 1.07627
355, 1, 2, 0, 0, 0, 383, 1.07887
356, 1, 2, 0, 0, 0, 385, 1.08146
357, 0, 1, 1, 0, 0, 386, 1.08123
358, 2, 2, 1, 0, 0, 388, 1.0838
359, 0, 0, 2, 0, 0, 388, 1.08078
360, 1, 0, 0, 0, 0, 388, 1.07778
361, 1, 2, 0, 0, 0, 390, 1.08033
362, 0, 1, 1, 0, 0, 391, 1.08011
363, 0, 0, 2, 0, 0, 391, 1.07713
364, 1, 0, 0, 0, 0, 391, 1.07418
365, 0, 1, 0, 0, 0, 392, 1.07397
366, 0, 1, 0, 0, 0, 393, 1.07377
367, 0, 1, 2, 0, 0, 394, 1.07357
368, 2, 1, 1, 0, 0, 395, 1.07337
369, 1, 1, 1, 0, 0, 396, 1.07317
370, 0, 0, 0, 0, 0, 396, 1.07027
371, 1, 2, 0, 0, 0, 398, 1.07278
372, 0, 1, 1, 0, 0, 399, 1.07258
373, 0, 0, 0, 0, 0, 399, 1.06971
374, 2, 0, 1, 0, 0, 399, 1.06684
375, 2, 2, 1, 0, 0, 401, 1.06933
376, 1, 1, 0, 0, 0, 402, 1.06915
377, 0, 1, 0, 0, 0, 403, 1.06897
378, 1, 2, 0, 0, 0, 405, 1.07143
379, 2, 0, 1, 0, 0, 405, 1.0686
380, 2, 2, 2, 0, 0, 407, 1.07105
381, 2, 1, 2, 0, 0, 408, 1.07087
382, 0, 2, 0, 0, 0, 410, 1.0733
383, 1, 2, 0, 0, 0, 412, 1.07572
384, 0, 1, 0, 0, 0, 413, 1.07552
385, 1, 2, 0, 0, 0, 415, 1.07792
386, 2, 0, 1, 0, 0, 415, 1.07513
387, 2, 2, 0, 0, 0, 417, 1.07752
388, 2, 0, 1, 0, 0, 417, 1.07474
389, 2, 2, 1, 0, 0, 419, 1.07712
390, 1, 1, 1, 0, 0, 420, 1.07692
391, 1, 1, 1, 0, 0, 421, 1.07673
392, 0, 0, 0, 0, 0, 421, 1.07398
393, 0, 1, 0, 0, 0, 422, 1.07379
394, 0, 1, 0, 0, 0, 423, 1.0736
395, 0, 1, 0, 0, 0, 424, 1.07342
396, 0, 1, 0, 0, 0, 425, 1.07323
397, 0, 1, 0, 0, 0, 426, 1.07305
398, 1, 2, 0, 0, 0, 428, 1.07538
399, 0, 1, 0, 0, 0, 429, 1.07519
400, 2, 0, 1, 0, 0, 429, 1.0725
401, 2, 2, 0, 0, 0, 431, 1.07481
402, 2, 0, 1, 0, 0, 431, 1.07214
403, 2, 2, 2, 0, 0, 433, 1.07444
404, 0, 2, 1, 0, 0, 435, 1.07673
405, 2, 2, 1, 0, 0, 437, 1.07901
406, 2, 2, 0, 0, 0, 439, 1.08128
407, 2, 0, 1, 0, 0, 439, 1.07862
408, 2, 2, 2, 0, 0, 441, 1.08088
409, 0, 2, 1, 0, 0, 443, 1.08313
410, 0, 0, 0, 0, 0, 443, 1.08049
411, 0, 1, 0, 0, 0, 444, 1.08029
412, 0, 1, 1, 0, 0, 445, 1.0801
413, 2, 2, 0, 0, 0, 447, 1.08232
414, 1, 2, 0, 0, 0, 449, 1.08454
415, 1, 2, 0, 0, 0, 451, 1.08675
416, 2, 0, 1, 0, 0, 451, 1.08413
417, 2, 2, 2, 0, 0, 453, 1.08633
418, 1, 0, 0, 0, 0, 453, 1.08373
419, 0, 1, 0, 0, 0, 454, 1.08353
420, 2, 0, 1, 0, 0, 454, 1.08095
421, 2, 2, 2, 0, 0, 456, 1.08314
422, 2, 1, 2, 0, 0, 457, 1.08294
423, 2, 1, 2, 0, 0, 458, 1.08274
424, 0, 2, 0, 0, 0, 460, 1.08491
425, 2, 0, 1, 0, 0, 460, 1.08235
426, 2, 2, 2, 0, 0, 462, 1.08451
427, 0, 2, 0, 0, 0, 464, 1.08665
428, 1, 2, 0, 0, 0, 466, 1.08879
429, 1, 2, 2, 0, 0, 468, 1.09091
430, 0, 2, 1, 0, 0, 470, 1.09302
431, 1, 1, 1, 0, 0, 471, 1.09281
432, 2, 2, 0, 0, 0, 473, 1.09491
433, 0, 1, 0, 0, 0, 474, 1.09469
434, 2, 0, 1, 0, 0, 474, 1.09217
435, 2, 2, 0, 0, 0, 476, 1.09425
436, 2, 0, 1, 0, 0, 476, 1.09174
437, 2, 2, 2, 0, 0, 478, 1.09382
438, 1, 0, 0, 0, 0, 478, 1.09132
439, 2, 0, 1, 0, 0, 478, 1.08884
440, 2, 2, 1, 0, 0, 480, 1.09091
441, 0, 0, 0, 0, 0, 480, 1.08844
442, 0, 1, 0, 0, 0, 481, 1.08824
443, 1, 2, 0, 0, 0, 483, 1.09029
444, 0, 1, 1, 0, 0, 484, 1.09009
445, 1, 1, 2, 0, 0, 485, 1.08989
446, 0, 2, 0, 0, 0, 487, 1.09193
447, 0, 1, 0, 0, 0, 488, 1.09172
448, 1, 2, 1, 0, 0, 490, 1.09375
449, 2, 2, 1, 0, 0, 492, 1.09577
450, 2, 2, 0, 0, 0, 494, 1.09778
451, 1, 2, 2, 0, 0, 496, 1.09978
452, 0, 2, 0, 0, 0, 498, 1.10177
453, 2, 0, 1, 0, 0, 498, 1.09934
454, 2, 2, 2, 0, 0, 500, 1.10132
455, 0, 2, 0, 0, 0, 502, 1.1033
456, 1, 2, 1, 0, 0, 504, 1.10526
457, 1, 1, 1, 0, 0, 505, 1.10503
458, 2, 2, 0, 0, 0, 507, 1.10699
459, 0, 1, 1, 0, 0, 508, 1.10675
460, 2, 2, 1, 0, 0, 510, 1.1087
461, 0, 0, 0, 0, 0, 510, 1.10629
462, 0, 1, 0, 0, 0, 511, 1.10606
463, 2, 0, 1, 0, 0, 511, 1.10367
464, 2, 2, 2, 0, 0, 513, 1.1056
465, 1, 0, 0, 0, 0, 513, 1.10323
466, 2, 0, 1, 0, 0, 513, 1.10086
467, 2, 2, 2, 0, 0, 515, 1.10278
468, 0, 2, 0, 0, 0, 517, 1.1047
469, 0, 1, 0, 0, 0, 518, 1.10448
470, 0, 1, 1, 0, 0, 519, 1.10426
471, 1, 1, 1, 0, 0, 520, 1.10403
472, 0, 0, 0, 0, 0, 520, 1.10169
473, 2, 0, 1, 0, 0, 520, 1.09937
474, 2, 2, 0, 0, 0, 522, 1.10127
475, 0, 1, 0, 0, 0, 523, 1.10105
476, 1, 2, 0, 0, 0, 525, 1.10294
477, 2, 0, 1, 0, 0, 525, 1.10063
478, 2, 2, 2, 0, 0, 527, 1.10251
479, 0, 2, 0, 0, 0, 529, 1.10438
480, 2, 0, 1, 0, 0, 529, 1.10208
481, 2, 2, 2, 0, 0, 531, 1.10395
482, 0, 2, 1, 0, 0, 533, 1.10581
483, 1, 1, 1, 0, 0, 534, 1.10559
484, 1, 1, 1, 0, 0, 535, 1.10537
485, 1, 1, 1, 0, 0, 536, 1.10515
486, 0, 0, 0, 0, 0, 536, 1.10288
487, 1, 2, 0, 0, 0, 538, 1.10472
488, 0, 1, 0, 0, 0, 539, 1.10451
489, 0, 1, 0, 0, 0, 540, 1.10429
490, 1, 2, 2, 0, 0, 542, 1.10612
491, 1, 0, 0, 0, 0, 542, 1.10387
492, 1, 2, 1, 0, 0, 544, 1.10569
493, 2, 2, 1, 0, 0, 546, 1.10751
494, 2, 2, 0, 0, 0, 548, 1.10931
495, 0, 1, 0, 0, 0, 549, 1.10909
496, 2, 0, 1, 0, 0, 549, 1.10685
497, 2, 2, 2, 0, 0, 551, 1.10865
498, 1, 0, 0, 0, 0, 551, 1.10643
499, 1, 2, 1, 0, 0, 553, 1.10822
500, 2, 2, 0, 0, 0, 555, 1.11
501, 2, 0, 1, 0, 0, 555, 1.10778
502, 2, 2, 2, 0, 0, 557, 1.10956
503, 0, 2, 1, 0, 0, 559, 1.11133
504, 2, 2, 1, 0, 0, 561, 1.1131
505, 2, 2, 0, 0, 0, 563, 1.11485
506, 0, 1, 0, 0, 0, 564, 1.11462
507, 2, 0, 1, 0, 0, 564, 1.11243
508, 2, 2, 2, 0, 0, 566, 1.11417
509, 2, 1, 2, 0, 0, 567, 1.11395
510, 0, 2, 0, 0, 0, 569, 1.11569
511, 1, 2, 0, 0, 0, 571, 1.11742
512, 2, 0, 1, 0, 0, 571, 1.11523
513, 2, 2, 2, 0, 0, 573, 1.11696
514, 2, 1, 2, 0, 0, 574, 1.11673
515, 1, 0, 0, 0, 0, 574, 1.11456
516, 2, 0, 2, 0, 0, 574, 1.1124
517, 2, 1, 1, 0, 0, 575, 1.11219
518, 0, 0, 0, 0, 0, 575, 1.11004
519, 0, 1, 0, 0, 0, 576, 1.10983
520, 1, 2, 1, 0, 0, 578, 1.11154
521, 2, 2, 0, 0, 0, 580, 1.11324
522, 0, 1, 1, 0, 0, 581, 1.11303
523, 2, 2, 1, 0, 0, 583, 1.11472
524, 1, 1, 1, 0, 0, 584, 1.1145
525, 2, 2, 1, 0, 0, 586, 1.11619
526, 2, 2, 1, 0, 0, 588, 1.11787
527, 0, 0, 0, 0, 0, 588, 1.11575
528, 1, 2, 0, 0, 0, 590, 1.11742
529, 1, 2, 0, 0, 0, 592, 1.11909
530, 2, 0, 1, 0, 0, 592, 1.11698
531, 2, 2, 2, 0, 0, 594, 1.11864
532, 1, 0, 0, 0, 0, 594, 1.11654
533, 2, 0, 1, 0, 0, 594, 1.11445
534, 2, 2, 2, 0, 0, 596, 1.1161
535, 1, 0, 0, 0, 0, 596, 1.11402
536, 1, 2, 1, 0, 0, 598, 1.11567
537, 1, 1, 2, 0, 0, 599, 1.11546
538, 0, 2, 0, 0, 0, 601, 1.1171
539, 2, 0, 1, 0, 0, 601, 1.11503
540, 2, 2, 0, 0, 0, 603, 1.11667
541, 1, 2, 1, 0, 0, 605, 1.1183
